demographics_total_population,demographics_population_density,demographics_male_percent,demographics_percent_inhouseholds,demographics_percent_marriedhouseholds,demographics_percent_cohabitingcouple,demographics_percent_solomale,demographics_percent_solofemale,demographics_percent_occupiedhousingunits,demographics_percent_owneroccupied,demographics_percent_renteroccupied,demographics_median_age,demographics_percent_under5,demographics_percent_5to9,demographics_percent_10to14,demographics_percent_15to19,demographics_percent_20to24,demographics_percent_25to29,demographics_percent_30to34,demographics_percent_35to39,demographics_percent_40to44,demographics_percent_45to49,demographics_percent_50to54,demographics_percent_55to59,demographics_percent_60to64,demographics_percent_65to69,demographics_percent_70to74,demographics_percent_75to79,demographics_percent_80to84,demographics_percent_over85,demographics_male_median_age,demographics_male_percent_under5,demographics_male_percent_5to9,demographics_male_percent_10to14,demographics_male_percent_15to19,demographics_male_percent_20to24,demographics_male_percent_25to29,demographics_male_percent_30to34,demographics_male_percent_35to39,demographics_male_percent_40to44,demographics_male_percent_45to49,demographics_male_percent_50to54,demographics_male_percent_55to59,demographics_male_percent_60to64,demographics_male_percent_65to69,demographics_male_percent_70to74,demographics_male_percent_75to79,demographics_male_percent_80to84,demographics_male_percent_over85,demographics_Female_median_age,demographics_female_percent_under5,demographics_female_percent_5to9,demographics_female_percent_10to14,demographics_female_percent_15to19,demographics_female_percent_20to24,demographics_female_percent_25to29,demographics_female_percent_30to34,demographics_female_percent_35to39,demographics_female_percent_40to44,demographics_female_percent_45to49,demographics_female_percent_50to54,demographics_female_percent_55to59,demographics_female_percent_60to64,demographics_female_percent_65to69,demographics_female_percent_70to74,demographics_female_percent_75to79,demographics_female_percent_80to84,demographics_female_percent_over85,demographics_median_household_income,demographics_percent_income_under10k,demographics_percent_income_10to15k,demographics_percent_income_15to25k,demographics_percent_income_25to35k,demographics_percent_income_35to50k,demographics_percent_income_50to75k,demographics_percent_income_75to100k,demographics_percent_income_100to150k,demographics_percent_income_150to200k,demographics_percent_income_over200k,demographics_percent_novehicles,demographics_percent_1vehicle_perperson,demographics_percent_lessthan1vehicle_perperson,demographics_under25y_percent_highschool,demographics_under25y_percent_somecollege,demographics_under25y_percent_bachelors,demographics_over25y_percent_highschool,demographics_over25y_percent_somecollege,demographics_over25y_percent_bachelors,demographics_over25y_percent_graduatedegree
397.13687413313426,2411.6834970839786,0.11332055368982698,0.22631108144290604,0.015305451078209183,0.012826341,0.037868199064265445,0.044091030618678986,0.2227486951274775,0.033158998988135596,0.1895896961393419,7.5442317532210605,0.011464139,0.009247235,0.006418801,0.006618274,0.020819144867272495,0.048827986127076374,0.04368085,0.01846926,0.013515359163913616,0.011555516,0.007632254,0.009870137,0.008322798,0.00662819,0.008891305,0.004602754,0.002054901,0.001041668,7.664086668382616,0.011501533734237413,0.010213097262831025,0.007583053,0.006246552,0.017226047254038562,0.043745498,0.045485003,0.02116231,0.013103308720713355,0.014918520748586406,0.008045062,0.011995384989501675,0.00998218,0.006751997,0.006902781,0.002986831,0.000741013,0.001070399,7.408492096442271,0.011439650329716142,0.008441333,0.005386457,0.006920477,0.024018893160314334,0.053430844569342786,0.042151337,0.016200889,0.013758014568149337,0.008659381,0.007177592,0.007971464,0.006821472,0.00642422,0.010589687977983478,0.006009007,0.003214505,0.001045347,10081.925098240892,0.049037465581895964,0.031455604,0.009062282,0.021877176876808426,0.021505678295803854,0.04299359,0.017577339168559237,0.013401810706514455,0.008737517,0.023830392,0.042866290389077105,0.062489996,0.059803116,0.11143183136656098,0.013821813635267449,0.11422855478605726,0.049274483,0.026358206868740033,0.068542235,0.057123339
389.28263748180177,2333.411586925772,0.11213109533194025,0.2253649074276547,0.015508368979664922,0.012836561,0.037570556,0.043681865,0.22013851341888654,0.033889325,0.18624918857608133,7.493533274960084,0.011362593454952224,0.009126648,0.006377998,0.004852647,0.019924223,0.048780927,0.043641317,0.018548236,0.013514650284472605,0.011629282444739292,0.007650287,0.009853728,0.008227072,0.006569307,0.008766631,0.004560964,0.002039452,0.001043756,7.613196512479473,0.011377459467444012,0.010053788,0.007532831,0.004794663,0.016394150129469893,0.043613449,0.045350433745882046,0.021115417,0.013135552563717085,0.014923686648437028,0.008091798,0.011968307723592694,0.009875115,0.006694731,0.00679519,0.002950562,0.00073764,0.001064945,7.355636656776154,0.011356223952357478,0.008355469,0.00535136,0.004914572,0.023082502,0.053466816,0.042190656,0.016387412,0.013716804823347006,0.008792172,0.007161806,0.007958671,0.006728372,0.006351611,0.010446012486967785,0.005961521,0.003190813,0.001056925,10201.777526426187,0.047623689,0.030689214625534835,0.008507268,0.020960102379279685,0.021096941759708176,0.043054772,0.017669808,0.013710313648846669,0.008960637,0.024014638767812586,0.042184831,0.06274274,0.058951397,0.10961789594433707,0.012397124062833016,0.1145088354893225,0.047909008925083686,0.025672926001063773,0.068117563,0.057326014681930645
345.9274247767995,1224.242753401989,0.065298352,0.13076847604574676,0.014380442393999934,0.007973014,0.020313639,0.022509255521456276,0.12344363877820644,0.035917347,0.087526292,4.457915249842396,0.005954693,0.004827414,0.003382228,0.002941617,0.009209228,0.02549575,0.023922671,0.013389037635510739,0.009300173,0.007918387,0.005987967,0.006207798,0.004552154,0.004289665,0.004072937,0.002010621,0.000829472,0.000466528,4.549710991172287,0.005924402,0.004892526,0.003925278,0.002910041,0.007343609,0.023155415132570262,0.024516396,0.014628148850731881,0.009363268,0.00938029,0.00636916,0.007270476,0.004955079,0.004195139,0.003603827,0.001532276,0.000372795,0.000420214,4.373972671823199,0.005987202,0.004804409,0.002882131,0.002975313,0.010949188,0.027690547496130022,0.023405381143597567,0.012288055150385238,0.009179184,0.006605006,0.005592014,0.005217149,0.004185122,0.004344562,0.004458802,0.002428682,0.001241562,0.000524031,10688.961724856377,0.015342214786227278,0.010066327039727962,0.004363074,0.008530236,0.008850219,0.019719529,0.013586655575664477,0.020383983332718986,0.010642116557524351,0.023274931918022684,0.014033152,0.040412577,0.024986455582415523,0.03988093,0.036823688091498094,0.055392798,0.017558530343341937,0.014947535256950039,0.045263647,0.044996116
299.65526662467624,660.9677792414934,0.043933404,0.088944719,0.013681988,0.005974849,0.012853105727099204,0.013669278326608275,0.080841583,0.040103432,0.04073815,3.1300579606521612,0.003700871,0.002872069,0.001853267,0.00188985,0.00373607,0.013877597,0.015815187,0.012084752683541988,0.00765221,0.006571476,0.005300831,0.004313012,0.002766516,0.003264646,0.00210795,0.000761288,0.000257514,0.000119611,3.191332961762353,0.003632753,0.002596728,0.001939714,0.001837781,0.002717011,0.012712314593876735,0.016474443,0.012942510870559629,0.007825961,0.007471787,0.005487772,0.004881168,0.002463658,0.002863057,0.002107259,0.000685924,0.000227592,7.728453160881816e-05,3.0842012276837694,0.003767889,0.003140574,0.001773284,0.001941804,0.004727738,0.015020202200862611,0.015161003390163613,0.011248145781010924,0.007480087,0.005690733,0.005119109,0.003759047,0.003062946,0.003656506,0.002111854,0.000836817,0.00028577,0.000161208,10752.079871370814,0.001015942,0.001268933,0.001828387,0.002530082,0.00323956,0.008208522,0.014307802529079077,0.024254043244417507,0.010139875480185492,0.022240515489669935,0.001765988,0.030779092,0.010368057509433082,0.008602029,0.054996537657002895,0.022211103958234075,0.004053729,0.010449787372466712,0.036615458,0.036888884
277.12441107478867,643.1464548813545,0.046421464,0.093529814,0.013869888431402775,0.006489549,0.013686895524713232,0.014354228760063571,0.085738228,0.044494503,0.041243726,3.2972763732897246,0.003965957,0.002644561,0.001696835,0.001727439,0.004032718,0.014350768752325785,0.017507866,0.013538727,0.008087038,0.007202642,0.005479781,0.004093361,0.002743519,0.003272235,0.00209785,0.00070149,0.000255732,0.000131294,3.349746481342165,0.003774672,0.002386303,0.001641682,0.001630546,0.003123315,0.012991730328867225,0.018665109794869503,0.014409753599101769,0.008281548,0.008234895,0.005651661,0.004657408,0.00238541,0.002860454,0.001974437,0.000549658,0.000245219,6.600934104501072e-05,3.2542685049658395,0.00416079,0.002897654,0.001752755,0.001823618,0.0049243,0.015689832960704787,0.016356927,0.012681008240234683,0.007898735,0.006183288,0.005310624,0.003538419,0.003097531,0.003677683,0.002221557,0.000852275,0.000266393,0.000196424,10720.672530581676,0.001026717,0.001522932,0.002142068,0.002197648,0.004141279,0.009112489,0.016873695,0.026379065,0.009471905,0.020741300305847504,0.002952498,0.032556706,0.012076054,0.008137316,0.061401879,0.021076648,0.006107482,0.012699599371222819,0.038708002976686785,0.034538448
280.3666055341017,858.1176767494421,0.061952828,0.12166088021699914,0.015807062,0.008193276,0.014133023557919313,0.014552759765955315,0.11221332871569142,0.051292019,0.060921309962997584,3.9940754993950818,0.006350256,0.003165929,0.002128354,0.001487823,0.010653454979098574,0.022533903108384844,0.024475246977034126,0.016055289,0.00948703,0.007284459,0.006337293,0.00324928,0.003311324,0.002077413,0.00139769,0.000856,0.00032319,0.000486946,4.0333167797814635,0.004775323,0.003107356,0.002594831,0.001436285,0.009930063,0.021910277361426804,0.026165753106234077,0.017145308122490873,0.00845246,0.008676894,0.006656818,0.003883195,0.002769208,0.001607281,0.001422094,0.000798958,4.809844850789049e-05,0.000280677,3.9555530686046056,0.007995667,0.003224475,0.001638274,0.001540311,0.011401347792184213,0.023169802,0.022722818107117116,0.014924207,0.010572339822253248,0.005839613,0.006004636,0.002592034,0.003874306,0.002564812,0.001369743,0.00091337,0.000611188,0.000701936,10499.322686514744,0.000501631,0.003744982,0.011126756326990329,0.003250118,0.015120210762968577,0.012509253698546758,0.017123838599696566,0.033103743449369435,0.008158696,0.016930888463938278,0.015538010283710693,0.035688981,0.030115,0.00411196,0.06422584,0.03841351,0.021277876453652155,0.024285873309573214,0.045110671,0.023987007
279.5686746573553,890.3460976918717,0.063506958,0.12425274429215792,0.015849128,0.008283516,0.013750637,0.014137201,0.11458326998756496,0.05076474,0.06381853,4.025788915065917,0.006682036,0.003258183,0.002208938,0.00143581,0.011817816554426049,0.02374608,0.025126666040357994,0.015959574656080396,0.009498432,0.007013377,0.006350696,0.003037289,0.00336863,0.00176715,0.001214916,0.000883575,0.000331341,0.000552234,4.063064738353565,0.004862064,0.003241376,0.002809193,0.001404596,0.011128724005372636,0.023337906759407608,0.026795374432069946,0.017071246563878133,0.008211486,0.008427577,0.006698844,0.003673559,0.002809193,0.00129655,0.00129655,0.000864367,0,0.000324138,3.9885130917782696,0.008584735,0.003275754,0.001581399,0.001468442,0.012538231480777096,0.024172806673316515,0.023382107,0.014797372263497647,0.010843875831610306,0.005534895,0.005986723,0.002372098,0.003953496,0.002259141,0.00112957,0.000903656,0.000677742,0.000790699,10227.119129943227,0.000372758,0.004100341,0.012798032662092266,0.003479077,0.017022625968025635,0.012798032662092266,0.016277109502272687,0.033423988214590486,0.007827923,0.016028604,0.017726724893765443,0.035232556,0.033078842,0.003230571,0.062126372,0.041624669337872906,0.023732274159802162,0.025844570812768846,0.045103746,0.021619978
166.4379983930465,242.39567500592912,0.029899230678738887,0.056769630439376474,0.002832254,0.00174994,0.0058378,0.004627325,0.044795665,0.012525723476581471,0.032269941966995674,2.250206206641036,0.003069062,0.003590181,0.004015713,0.003286785,0.003042669,0.004571466,0.004474169,0.003903372,0.003329,0.003931905,0.003550143,0.004219636,0.004038997,0.003591425,0.00225757,0.001339141,0.000974599,0.000975843,2.330728824373771,0.002575899,0.003943426,0.00417979,0.003004141,0.00268374,0.004306462,0.004631494,0.003716631,0.003707987,0.004256418,0.00374877,0.004853658,0.004618528,0.003904186,0.001739207,0.001222607,0.000671398,0.000397337,2.169719738099685,0.003591037,0.003216389,0.003842055,0.003586024,0.003422438,0.004851766,0.004307893,0.004100904,0.00292792,0.00358853,0.003340018,0.003548887,0.003425884,0.003260418,0.002805856,0.001462394,0.001295361,0.001587903,1264.3498231123701,0.019790837,0.005984869,0.007201203,0.008305552,0.002119125,0.002725685,0.008631387,0.002583695,6.868346362855335e-06,0.000870256,0.008775398,0.019517799,0.012900884389586916,0.021851439,0.034354676365491055,0,0.016292137849827013,0.011160935104026644,0.020799068,0.002006055
166.04197804630508,248.47586445122562,0.030539237184265572,0.058377089,0.003078505,0.001873941,0.005742225,0.004674868,0.046168918122713225,0.014328981822983727,0.031839936,2.281364168446785,0.003239025,0.003709645,0.004043915,0.003327533,0.003163824,0.004794398,0.004757488,0.00409798,0.003445262,0.003869336,0.003592437,0.004252066,0.00407072,0.003626606,0.002345701,0.001348441,0.00098264,0.001008204,2.3485896711139724,0.002881593,0.004024525,0.004194916,0.003125492,0.002831732,0.00446631,0.004922015,0.003939225,0.003776869,0.004175094,0.003794324,0.004882966,0.004631485,0.003878294,0.001828531,0.001207771,0.000668517,0.000445561,2.2167339080740094,0.003620689,0.003377416,0.003885408,0.003542474,0.003513787,0.00513524,0.004583195,0.004266959,0.003095522,0.003547773,0.003380557,0.003589353,0.003480733,0.003359708,0.002890153,0.001494889,0.001311772,0.001599588,1388.5228675145872,0.018711380554279854,0.005836201,0.007910941,0.008149842,0.002865551,0.004025392,0.008109531,0.003034644,0.000201729,0.00087927,0.008682209,0.018570650749016065,0.013524738980873426,0.021864254,0.032145673,0.000644893,0.017656690919720875,0.012233095466571559,0.019304601,0.002626246
183.06724139652408,325.0480434086319,0.035183487,0.068373396,0.00334014,0.002228849,0.005793919,0.004919333,0.053354086,0.016875556,0.036478531,2.507231357597175,0.004071391,0.00536474,0.004715537,0.00382125,0.004775242,0.006035984,0.005798977,0.004674778,0.004484568,0.004038632,0.004193819,0.004742861,0.004113206,0.00398406,0.002175333,0.001443253,0.000914893,0.000955501,2.605656990418587,0.004138932,0.005626412,0.005090671,0.003464249,0.004547582,0.005253313,0.005195011,0.005014119,0.004932117,0.004420076,0.004371312,0.005274288,0.004456989,0.004137155,0.002262415,0.001188621,0.000511627,0.000419137,2.4342264806901004,0.004018015,0.005098862,0.004343242,0.004178906,0.005007879,0.006810606,0.006387508,0.004346686,0.004035645,0.003656011,0.004014571,0.004205147,0.003760975,0.003825716,0.002103232,0.001696041,0.001318332,0.001496649,1790.2968960824462,0.012534332,0.004546714,0.017970854059858297,0.007765607,0.005937326,0.00811477,0.008441639,0.002635803,0.00101683,0.001359609,0.00972303,0.016233707,0.017145883250760326,0.023027931522372334,0.031216934465505365,0.008439691,0.030463527071961642,0.012055347658404157,0.016646928917301726,0.003458009
191.38882075540945,366.64525049690417,0.037850324,0.074235474,0.003601886,0.002472481,0.005769122,0.00506706,0.057683207,0.019108309,0.038574898352634064,2.6369466118456972,0.004578668,0.006257513,0.00506706,0.004090277,0.005647024,0.006776429,0.006471184,0.00506706,0.00506706,0.004090277,0.004517619,0.005006011,0.004151326,0.00418185,0.002136712,0.001495698,0.000885209,0.000946258,2.7439531410220446,0.004931176,0.006472169,0.005547574,0.003698382,0.005485934,0.005732493,0.005485934,0.005670853,0.005547574,0.004499699,0.004684618,0.005485934,0.004376419,0.00425314,0.002527228,0.001171154,0.000431478,0.000431478,2.5681567002323313,0.004232853,0.006046933,0.004595669,0.004474731,0.005805056,0.007800544,0.007437728,0.004474731,0.004595669,0.003688629,0.004353792,0.0045352,0.003930507,0.004111915,0.001753611,0.00181408,0.001330325,0.001451264,2057.5062563557776,0.008866255,0.003821662,0.023388569948544446,0.007490457,0.007872623,0.010853519387886637,0.008331223,0.002675163,0.001528665,0.001605098,0.010195167908221208,0.014560165023433084,0.019291455500769394,0.023617869653922333,0.029579662,0.012687917030909733,0.037605151681973426,0.012535050560657809,0.014522314673932826,0.004203828
191.38882075540945,366.64525049690417,0.037850324,0.074235474,0.003601886,0.002472481,0.005769122,0.00506706,0.057683207,0.019108309,0.038574898352634064,2.6369466118456972,0.004578668,0.006257513,0.00506706,0.004090277,0.005647024,0.006776429,0.006471184,0.00506706,0.00506706,0.004090277,0.004517619,0.005006011,0.004151326,0.00418185,0.002136712,0.001495698,0.000885209,0.000946258,2.7439531410220446,0.004931176,0.006472169,0.005547574,0.003698382,0.005485934,0.005732493,0.005485934,0.005670853,0.005547574,0.004499699,0.004684618,0.005485934,0.004376419,0.00425314,0.002527228,0.001171154,0.000431478,0.000431478,2.5681567002323313,0.004232853,0.006046933,0.004595669,0.004474731,0.005805056,0.007800544,0.007437728,0.004474731,0.004595669,0.003688629,0.004353792,0.0045352,0.003930507,0.004111915,0.001753611,0.00181408,0.001330325,0.001451264,2057.5062563557776,0.008866255,0.003821662,0.023388569948544446,0.007490457,0.007872623,0.010853519387886637,0.008331223,0.002675163,0.001528665,0.001605098,0.010195167908221208,0.014560165023433084,0.019291455500769394,0.023617869653922333,0.029579662,0.012687917030909733,0.037605151681973426,0.012535050560657809,0.014522314673932826,0.004203828
191.38882075540945,366.64525049690417,0.037850324,0.074235474,0.003601886,0.002472481,0.005769122,0.00506706,0.057683207,0.019108309,0.038574898352634064,2.6369466118456972,0.004578668,0.006257513,0.00506706,0.004090277,0.005647024,0.006776429,0.006471184,0.00506706,0.00506706,0.004090277,0.004517619,0.005006011,0.004151326,0.00418185,0.002136712,0.001495698,0.000885209,0.000946258,2.7439531410220446,0.004931176,0.006472169,0.005547574,0.003698382,0.005485934,0.005732493,0.005485934,0.005670853,0.005547574,0.004499699,0.004684618,0.005485934,0.004376419,0.00425314,0.002527228,0.001171154,0.000431478,0.000431478,2.5681567002323313,0.004232853,0.006046933,0.004595669,0.004474731,0.005805056,0.007800544,0.007437728,0.004474731,0.004595669,0.003688629,0.004353792,0.0045352,0.003930507,0.004111915,0.001753611,0.00181408,0.001330325,0.001451264,2057.5062563557776,0.008866255,0.003821662,0.023388569948544446,0.007490457,0.007872623,0.010853519387886637,0.008331223,0.002675163,0.001528665,0.001605098,0.010195167908221208,0.014560165023433084,0.019291455500769394,0.023617869653922333,0.029579662,0.012687917030909733,0.037605151681973426,0.012535050560657809,0.014522314673932826,0.004203828
255.33175091039945,721.4655541140866,0.056877106528836305,0.10968520520216404,0.005821534,0.00339498,0.011043003,0.008222953,0.093420979,0.019799143961019176,0.073621836,3.671773593866825,0.006296501,0.007239791,0.00732502,0.00663626,0.009524492,0.010839320576172675,0.010741669,0.010147093943223722,0.006512605,0.006807295,0.006670351,0.007827146,0.006134134,0.003702378,0.00196632,0.000953113,0.000715052,0.000897065,3.6521405408216046,0.006530636,0.007554736,0.006807479,0.006972923,0.009950313,0.010326643814627197,0.010531298378840688,0.010979541998510697,0.006724481,0.006702036,0.007482271,0.007211384,0.006015884,0.003669774,0.001865439,0.000459604,0.000409585,0.000741576,3.717717299576165,0.006052879,0.006908276,0.007882018,0.006272766,0.009069645,0.011368778748688278,0.010950754422685349,0.009271384,0.006294514,0.006925152,0.005810044,0.008488506,0.006263092,0.00373807,0.002079247,0.001472759,0.001032986,0.001054735,3637.0631598437735,0.016464578774124803,0.014585496831083877,0.015188528725499053,0.011940784858867499,0.027074037965954204,0.014294998493520377,0.004705503,0.004465889,0.00173276,0.000580219,0.025222415576437993,0.014719085660623705,0.040027891,0.021061194,0.06256456,0.010542879994267498,0.041945552908354215,0.024996774,0.017578907053377044,0.005907077
269.35198562365906,799.2640523358106,0.061048950929885985,0.11745797298102406,0.006308218,0.003597248,0.012199363337167419,0.008914919,0.1012569037182577,0.019950618,0.081306286,3.8986715033076917,0.006673156,0.007455167,0.007820105,0.007194496,0.010374672260997196,0.011730157036737802,0.011678023029690213,0.011260951,0.006829558,0.007403032,0.007142362,0.008445713,0.006568888,0.003597248,0.001928959,0.000834144,0.000677742,0.000886279,3.8512712418693003,0.006881336,0.007792101,0.007083728,0.007690905,0.010929180664414609,0.011333965151022656,0.011637553515978689,0.012143534124238745,0.006982532,0.007184924,0.008095689,0.007589709,0.006375355,0.003541864,0.001720334,0.000303588,0.000404784,0.000809569,3.969771895465279,0.006451941,0.007097135,0.008602588,0.006667006,0.009785444,0.012151155967777385,0.011721026561378233,0.010323105990580984,0.006667006,0.007634797,0.006129344,0.009355315,0.006774538,0.0036561,0.002150647,0.001397921,0.000967791,0.000967791,3983.3994706288163,0.018130600000184707,0.016945593,0.013390573856345568,0.012916571241961654,0.031284173,0.015049583006689266,0.003910522,0.004858527,0.00177751,0.000355502,0.028517315245605555,0.014753930867505862,0.044574596881804436,0.020500613072104275,0.069796885,0.010072555555658171,0.042897237,0.027729152941458963,0.018249100653780683,0.006280535
246.4847506257209,726.5822785415086,0.059095779,0.11600869302819339,0.006300103,0.003442915,0.011994756,0.00942607,0.099978863,0.018315287,0.081663576,3.857380236628705,0.006504542,0.007656492,0.00759323,0.007049425,0.010258695973906438,0.011479078430136732,0.011613467848509461,0.010487488,0.006681392,0.007136502,0.006886369,0.008360119,0.00650562,0.0039337,0.002300128,0.000972944,0.000647372,0.000823683,3.8173047575395724,0.006515242,0.007949343,0.007051601,0.007398931,0.010568444852816472,0.011309124346878948,0.011532595,0.011462328258803703,0.006899635,0.007070751,0.007741164,0.007778227,0.006552305,0.003293373,0.00205216,0.000588714,0.000441845,0.000684466,3.917493455262405,0.006451625,0.007347311,0.008189118,0.006660394,0.009889574,0.011701145871699035,0.011687678335863615,0.009509074,0.006471828,0.00723619,0.005990314,0.009014091,0.006508868,0.004464959,0.002545632,0.001397403,0.000872114,0.000952928,3779.0853407370814,0.018919704011495602,0.016414677530122185,0.014244094100740023,0.012072975004966697,0.028988451805828507,0.014527732015773896,0.004425231,0.005310248,0.00150283,0.000601194,0.026980869,0.014333032454981694,0.04396256,0.021240807416827337,0.064839984,0.014127760121915798,0.040510502,0.030358596986210327,0.017333036154566727,0.006829842
121.37312897064538,328.9244687978997,0.048409547,0.10807936684830399,0.006255707,0.002598524,0.010875305796567952,0.012222688895953954,0.092986422,0.009368035,0.083618387,3.6314667261030142,0.005582015,0.00875799,0.006351949,0.006255707,0.009624164,0.010105372704998176,0.011260272396392525,0.006255707,0.00587074,0.005678257,0.005485774,0.007891815,0.006159465,0.005774499,0.004330874,0.00173235,0.000481208,0.000481208,3.6314667261030142,0.00451226,0.00880965,0.006875825,0.005801477,0.008594781,0.011173214898713682,0.010958345335704842,0.007735303,0.006446085,0.006446085,0.005801477,0.00880965,0.007520433,0.001933826,0.003867651,0.002148695,0.000644609,0,3.6314667261030142,0.006449898,0.008716078,0.005926933,0.006624219,0.010459293614774939,0.009239043,0.011505222933020686,0.005055325,0.005403968,0.005055325,0.005229647,0.007147184,0.005055325,0.0088904,0.004706682,0.001394572,0.000348643,0.000871608,2661.2382499057894,0.023237063872385357,0.013509920856037999,0.018913889198453198,0.007457476,0.016428063760942205,0.011672571619616831,0.007241318,0.007781714,0,0.001945429,0.018574637,0.012030205596041668,0.040613974,0.025290571842503135,0.037719699,0.036314667261030144,0.027452159179469214,0.044744858,0.012321047820706655,0.009835222
121.37312897111971,328.9244687991851,0.048409547,0.10807936684872636,0.006255707,0.002598524,0.010875305796610453,0.012222689,0.092986422,0.009368035,0.083618387,3.631466726117206,0.005582015,0.00875799,0.006351949,0.006255707,0.009624164,0.010105372705037667,0.011260272,0.006255707,0.00587074,0.005678257,0.005485774,0.007891815,0.006159465,0.005774499,0.004330874,0.00173235,0.000481208,0.000481208,3.631466726117206,0.00451226,0.00880965,0.006875825,0.005801477,0.008594781,0.011173214898757347,0.010958345335747667,0.007735303,0.006446085,0.006446085,0.005801477,0.00880965,0.007520433,0.001933826,0.003867651,0.002148695,0.000644609,0,3.631466726117206,0.006449898,0.008716078,0.005926933,0.006624219,0.010459293614815813,0.009239043,0.011505222933065648,0.005055325,0.005403968,0.005055325,0.005229647,0.007147184,0.005055325,0.0088904,0.004706682,0.001394572,0.000348643,0.000871608,2661.238249916189,0.023237063872476166,0.013509920856090795,0.018913889,0.007457476,0.016428063761006407,0.011672571619662448,0.007241318,0.007781714,0,0.001945429,0.018574637,0.012030206,0.040613974,0.025290571842601972,0.037719699,0.036314667,0.027452159179576496,0.044744858,0.012321047820754806,0.009835222
191.4047696950624,422.4379402306714,0.052063557,0.079182354,0.004789158,0.002318108,0.009418246,0.009812751,0.082970051,0.011106879711521075,0.071863172,3.177346167310459,0.003762044,0.005711493,0.004161948,0.004463477,0.00960531,0.012863890302619124,0.012070204286011148,0.006210884,0.006001537,0.006567016,0.00508446,0.006158008,0.004808847,0.003879244,0.002815486,0.001180057,0.000321183,0.000327446,3.201347647080629,0.002989638,0.005714273,0.004481828,0.004118622,0.008716237,0.013382700717736644,0.011822039,0.007266734,0.006527242,0.007226739,0.005406332,0.00681916,0.005706073,0.001439114,0.002520531,0.001433857,0.000413465,7.948836738595626e-06,3.1373437010268432,0.004639152,0.005797394,0.003949316,0.00489863,0.010991083,0.012925427026898677,0.012429820575813159,0.005044098,0.00512006,0.00554616,0.004476652,0.005411268,0.004010443,0.005791075,0.003048491,0.001012638,0.000282693,0.000618132,3079.694968074701,0.016024776932459905,0.010478972973375859,0.013278476336056364,0.005423411,0.017071018007242564,0.015887533969159432,0.00659151,0.008511561,0.000906723,0.001861207,0.013949646,0.012313530247456107,0.028336632543064958,0.024302366,0.034968151,0.030360041,0.023022019664812494,0.034753935,0.013343297,0.013162260153941084
236.8953661035865,441.1459331,0.043836692189986655,0.020566007005076548,0.001620194,0.001358872,0.00509577,0.004115815,0.048664183,0.010635515,0.038028668,1.769204472074695,0.000378916,0.000195991,0.000182925,0.000940758,0.007160211,0.013314333631620158,0.010113144462224173,0.004586193,0.00466459,0.006101858,0.00326652,0.002286564,0.001790053,0.00036585,7.83964544671106e-05,0.000143727,2.613215148903687e-05,3.91982272335553e-05,1.8192762967560543,0.000198994,0.000132663,0.000149245,0.000829141,0.006682876,0.012967765,0.00999944,0.004809018,0.004991429,0.006450717,0.003515558,0.002437675,0.001840693,0.000414571,8.291410139594512e-05,0.00011608,0,1.6582842533333328e-05,1.6857514309390962,0.001047399,0.000431282,0.000308059,0.001355457,0.008933696,0.014601971773468274,0.010535599890707193,0.003758313,0.003450255,0.004805712,0.002341244,0.001725127,0.001601904,0.000184835,6.16117112095899e-05,0.000246447,0.000123223,0.000123223,2863.774559609209,0.002336685,0.003783205,0.002392321,0.001335249,0.013630663,0.017525139,0.004061381,0.007343868,0.001891602,0.001279613,0.004246475,0.009590501,0.004769119,0.016857514,0.022476685745854617,0.014743370600622458,0.011293978233684374,0.012629226891853954,0.011349613594441438,0.014298288
592.4042866669093,3748.0573469621577,0.07279945,0.061996457,0.002861405,0.002921558,0.016256466,0.012740606195960397,0.13400538168170428,0.004838904,0.129166478,3.374413478105384,0.002226963,0.001254497,0.001027017,0.077749778,0.04207356,0.010176246,0.005111075,0.00439505,0.003429628,0.002594575,0.002375416,0.002469481,0.004365626,0.004245808,0.002291114,0.001044775,0.000325542,0.000544864,3.5324528974195144,0.003112287,0.001633729,0.001188197,0.064479181,0.039250558,0.013003453971131588,0.007366707,0.006747359,0.004907625,0.002912053,0.003080099,0.002841239,0.005230843,0.006277412,0.003468027,0.001776025,0.00021311,0.00021311,3.3265185725800306,0.001549352,0.000964165,0.000903437,0.087957054,0.044224941466252395,0.008004374,0.003377939,0.002589812,0.002294144,0.002350645,0.001835123,0.002185851,0.003702245,0.002682059,0.001385519,0.000482083,0.000411937,0.000800332,4736.422927466405,0.038477056,0.014892974902063764,0.026065804,0.031809062072688785,0.015420546964733614,0.011335652698175118,0.003063111,0.019027122244648316,0.007632461,0.000108693,0.010585000136620169,0.010835463928834464,0.018072306085844314,0.03406026,0.10513327317191067,0.019170039,0.049826594,0.041967738855096824,0.032402095,0.023701350432219603
