"GEO_ID","NAME","AREALAND","AREAWATR","AREALAND_SQMI","AREAWATR_SQMI","INTPTLAT","INTPTLON",
"Geographic Identifier","Geographic Area Name","Area (Land, in square meters)","Area (Water, in square meters)","Area (Land, in square miles)","Area (Water, in square miles)","Internal Point (Latitude)","Internal Point (Longitude)",
"1400000US36005018501","Census Tract 185.01; Bronx County; New York","184081","0","0.071","0.000","40.8271796","-73.9093252",
"1400000US36005018502","Census Tract 185.02; Bronx County; New York","227602","0","0.088","0.000","40.8263118","-73.9059778",
"1400000US36005018900","Census Tract 189; Bronx County; New York","355570","0","0.137","0.000","40.8317231","-73.9302072",
"1400000US36005019300","Census Tract 193; Bronx County; New York","241287","0","0.093","0.000","40.8363471","-73.9293230",
"1400000US36005019400","Census Tract 194; Bronx County; New York","840142","0","0.324","0.000","40.8335215","-73.8360700",
"1400000US36005019500","Census Tract 195; Bronx County; New York","219844","0","0.085","0.000","40.8304774","-73.9225235",
"1400000US36005019700","Census Tract 197; Bronx County; New York","148088","0","0.057","0.000","40.8352051","-73.9199778",
"1400000US36005019900","Census Tract 199; Bronx County; New York","177088","0","0.068","0.000","40.8367437","-73.9254470",
"1400000US36005020000","Census Tract 200; Bronx County; New York","341895","0","0.132","0.000","40.8428349","-73.8455162",
"1400000US36005020100","Census Tract 201; Bronx County; New York","281809","0","0.109","0.000","40.8421586","-73.9269632",
"1400000US36005020200","Census Tract 202; Bronx County; New York","124813","0","0.048","0.000","40.8384911","-73.8475791",
"1400000US36005020400","Census Tract 204; Bronx County; New York","134279","0","0.052","0.000","40.8408659","-73.8508567",
"1400000US36005020501","Census Tract 205.01; Bronx County; New York","270135","0","0.104","0.000","40.8474128","-73.9236562",
"1400000US36005020502","Census Tract 205.02; Bronx County; New York","101747","0","0.039","0.000","40.8513754","-73.9194914",
"1400000US36005020601","Census Tract 206.01; Bronx County; New York","151551","0","0.059","0.000","40.8366476","-73.8505404",
"1400000US36005020900","Census Tract 209; Bronx County; New York","132467","0","0.051","0.000","40.8430704","-73.9150173",
"1400000US36005021001","Census Tract 210.01; Bronx County; New York","192406","0","0.074","0.000","40.8408055","-73.8582793",
"1400000US36005021002","Census Tract 210.02; Bronx County; New York","172053","0","0.066","0.000","40.8384785","-73.8565158",
"1400000US36005021100","Census Tract 211; Bronx County; New York","151667","0","0.059","0.000","40.8403976","-73.9235077",
"1400000US36005021200","Census Tract 212; Bronx County; New York","101019","0","0.039","0.000","40.8361273","-73.8589637",
"1400000US36005021301","Census Tract 213.01; Bronx County; New York","62053","0","0.024","0.000","40.8455444","-73.9198231",
"1400000US36005021302","Census Tract 213.02; Bronx County; New York","169266","0","0.065","0.000","40.8430485","-73.9203798",
"1400000US36005021501","Census Tract 215.01; Bronx County; New York","91954","0","0.036","0.000","40.8494660","-73.9182452",
"1400000US36005021502","Census Tract 215.02; Bronx County; New York","155727","0","0.060","0.000","40.8480444","-73.9167104",
"1400000US36005021601","Census Tract 216.01; Bronx County; New York","164047","0","0.063","0.000","40.8375386","-73.8648220",
"1400000US36005021602","Census Tract 216.02; Bronx County; New York","165492","0","0.064","0.000","40.8371926","-73.8622718",
"1400000US36005021700","Census Tract 217; Bronx County; New York","161510","0","0.062","0.000","40.8481818","-73.9133082",
"1400000US36005021800","Census Tract 218; Bronx County; New York","299889","0","0.116","0.000","40.8374667","-73.8693950",
"1400000US36005021900","Census Tract 219; Bronx County; New York","142939","0","0.055","0.000","40.8396448","-73.9196221",
"1400000US36005022000","Census Tract 220; Bronx County; New York","228610","0","0.088","0.000","40.8433426","-73.8724290",
"1400000US36005022101","Census Tract 221.01; Bronx County; New York","68119","0","0.026","0.000","40.8382778","-73.9181232",
"1400000US36005022102","Census Tract 221.02; Bronx County; New York","78293","0","0.030","0.000","40.8376586","-73.9160957",
"1400000US36005022200","Census Tract 222; Bronx County; New York","221189","0","0.085","0.000","40.8356878","-73.8552050",
"1400000US36005022300","Census Tract 223; Bronx County; New York","92765","0","0.036","0.000","40.8405251","-73.9150885",
"1400000US36005022401","Census Tract 224.01; Bronx County; New York","85053","0","0.033","0.000","40.8550184","-73.8685096",
"1400000US36005022403","Census Tract 224.03; Bronx County; New York","124850","0","0.048","0.000","40.8564761","-73.8654307",
"1400000US36005022404","Census Tract 224.04; Bronx County; New York","92720","0","0.036","0.000","40.8527445","-73.8663009",
"1400000US36005022500","Census Tract 225; Bronx County; New York","180022","0","0.070","0.000","40.8401399","-73.9109720",
"1400000US36005022701","Census Tract 227.01; Bronx County; New York","117193","0","0.045","0.000","40.8468041","-73.9110601",
"1400000US36005022702","Census Tract 227.02; Bronx County; New York","47372","0","0.018","0.000","40.8444792","-73.9132689",
"1400000US36005022703","Census Tract 227.03; Bronx County; New York","38660","0","0.015","0.000","40.8440365","-73.9105204",
"1400000US36005022800","Census Tract 228; Bronx County; New York","172197","0","0.066","0.000","40.8534896","-73.8635363",
"1400000US36005022901","Census Tract 229.01; Bronx County; New York","121893","0","0.047","0.000","40.8460928","-73.9072191",
"1400000US36005022902","Census Tract 229.02; Bronx County; New York","91601","0","0.035","0.000","40.8437952","-73.9071529",
"1400000US36005023000","Census Tract 230; Bronx County; New York","159383","0","0.062","0.000","40.8492873","-73.8660154",
"1400000US36005023100","Census Tract 231; Bronx County; New York","117143","0","0.045","0.000","40.8462192","-73.9024562",
"1400000US36005023200","Census Tract 232; Bronx County; New York","142706","0","0.055","0.000","40.8469746","-73.8633164",
"1400000US36005023301","Census Tract 233.01; Bronx County; New York","119112","0","0.046","0.000","40.8495612","-73.9087543",
"1400000US36005023302","Census Tract 233.02; Bronx County; New York","62577","0","0.024","0.000","40.8481852","-73.9047291",
"1400000US36005023501","Census Tract 235.01; Bronx County; New York","68200","0","0.026","0.000","40.8521471","-73.9045719",
"1400000US36005023502","Census Tract 235.02; Bronx County; New York","96240","0","0.037","0.000","40.8512926","-73.9034696",
"1400000US36005023600","Census Tract 236; Bronx County; New York","92070","0","0.036","0.000","40.8450908","-73.8672583",
"1400000US36005023702","Census Tract 237.02; Bronx County; New York","47892","0","0.018","0.000","40.8606441","-73.8973195",
"1400000US36005023703","Census Tract 237.03; Bronx County; New York","100593","0","0.039","0.000","40.8600426","-73.8995706",
"1400000US36005023704","Census Tract 237.04; Bronx County; New York","67466","0","0.026","0.000","40.8562675","-73.9019054",
"1400000US36005023800","Census Tract 238; Bronx County; New York","339546","0","0.131","0.000","40.8437081","-73.8610936",
"1400000US36005023900","Census Tract 239; Bronx County; New York","178487","0","0.069","0.000","40.8589133","-73.9028682",
"1400000US36005024000","Census Tract 240; Bronx County; New York","239779","0","0.093","0.000","40.8416234","-73.8688759",
"1400000US36005024100","Census Tract 241; Bronx County; New York","134661","0","0.052","0.000","40.8531471","-73.9061863",
"1400000US36005024300","Census Tract 243; Bronx County; New York","150432","0","0.058","0.000","40.8524282","-73.9115345",
"1400000US36005024400","Census Tract 244; Bronx County; New York","175718","0","0.068","0.000","40.8462265","-73.8575198",
"1400000US36005024501","Census Tract 245.01; Bronx County; New York","113064","0","0.044","0.000","40.8528793","-73.9154618",
"1400000US36005024502","Census Tract 245.02; Bronx County; New York","100154","0","0.039","0.000","40.8551094","-73.9135653",
"1400000US36005024600","Census Tract 246; Bronx County; New York","152436","0","0.059","0.000","40.8516098","-73.8611557",
"1400000US36005024700","Census Tract 247; Bronx County; New York","151474","0","0.058","0.000","40.8555518","-73.9184217",
"1400000US36005024800","Census Tract 248; Bronx County; New York","277911","0","0.107","0.000","40.8553409","-73.8584097",
"1400000US36005024900","Census Tract 249; Bronx County; New York","174193","0","0.067","0.000","40.8574403","-73.9131485",
"1400000US36005025000","Census Tract 250; Bronx County; New York","181711","0","0.070","0.000","40.8517064","-73.8557006",
"1400000US36005025100","Census Tract 251; Bronx County; New York","209328","0","0.081","0.000","40.8565412","-73.9077336",
"1400000US36005025200","Census Tract 252; Bronx County; New York","190718","0","0.074","0.000","40.8471319","-73.8549662",
"1400000US36005025300","Census Tract 253; Bronx County; New York","124459","0","0.048","0.000","40.8610069","-73.9045549",
"1400000US36005025400","Census Tract 254; Bronx County; New York","169924","0","0.066","0.000","40.8484985","-73.8524773",
"1400000US36005025500","Census Tract 255; Bronx County; New York","168636","0","0.065","0.000","40.8605351","-73.9089405",
"1400000US36005025600","Census Tract 256; Bronx County; New York","189283","0","0.073","0.000","40.8443911","-73.8502190",
"1400000US36005025700","Census Tract 257; Bronx County; New York","158501","17989","0.061","0.007","40.8603146","-73.9140948",
"1400000US36005026100","Census Tract 261; Bronx County; New York","176999","0","0.068","0.000","40.8666670","-73.9058953",
"1400000US36005026300","Census Tract 263; Bronx County; New York","158774","0","0.061","0.000","40.8647665","-73.9044669",
"1400000US36005026400","Census Tract 264; Bronx County; New York","426510","0","0.165","0.000","40.8417813","-73.8320889",
"1400000US36005026500","Census Tract 265; Bronx County; New York","202137","0","0.078","0.000","40.8662234","-73.9002412",
"1400000US36005026601","Census Tract 266.01; Bronx County; New York","170250","0","0.066","0.000","40.8474521","-73.8341053",
"1400000US36005026602","Census Tract 266.02; Bronx County; New York","303397","0","0.117","0.000","40.8459730","-73.8306203",
"1400000US36005026701","Census Tract 267.01; Bronx County; New York","69125","0","0.027","0.000","40.8693531","-73.9012280",
"1400000US36005026702","Census Tract 267.02; Bronx County; New York","166368","0","0.064","0.000","40.8722664","-73.9001190",
"1400000US36005026900","Census Tract 269; Bronx County; New York","382001","27111","0.147","0.010","40.8657140","-73.9096244",
"1400000US36005027300","Census Tract 273; Bronx County; New York","203161","0","0.078","0.000","40.8738983","-73.9032289",
"1400000US36005027401","Census Tract 274.01; Bronx County; New York","701116","0","0.271","0.000","40.8404445","-73.8226303",
"1400000US36005027402","Census Tract 274.02; Bronx County; New York","511269","700054","0.197","0.270","40.8448588","-73.8173422",
"1400000US36005027600","Census Tract 276; Bronx County; New York","1837996","499778","0.710","0.193","40.8534070","-73.8194345",
"1400000US36005027700","Census Tract 277; Bronx County; New York","176019","0","0.068","0.000","40.8783975","-73.9014677",
"1400000US36005027900","Census Tract 279; Bronx County; New York","276331","0","0.107","0.000","40.8825586","-73.8972881",
"1400000US36005028100","Census Tract 281; Bronx County; New York","129158","0","0.050","0.000","40.8837896","-73.8906453",
"1400000US36005028300","Census Tract 283; Bronx County; New York","227442","0","0.088","0.000","40.8806361","-73.9025714",
"1400000US36005028400","Census Tract 284; Bronx County; New York","1124691","0","0.434","0.000","40.8494364","-73.8386905",
"1400000US36005028500","Census Tract 285; Bronx County; New York","263658","0","0.102","0.000","40.8864295","-73.9025669",
"1400000US36005028600","Census Tract 286; Bronx County; New York","200018","0","0.077","0.000","40.8491849","-73.8477752",
"1400000US36005028700","Census Tract 287; Bronx County; New York","155302","0","0.060","0.000","40.8827147","-73.9046564",
"1400000US36005028800","Census Tract 288; Bronx County; New York","336192","0","0.130","0.000","40.8542921","-73.8514721",
"1400000US36005028900","Census Tract 289; Bronx County; New York","201144","0","0.078","0.000","40.8795600","-73.9073271",
"1400000US36005029301","Census Tract 293.01; Bronx County; New York","286791","733013","0.111","0.283","40.8829227","-73.9216655",
"1400000US36005029302","Census Tract 293.02; Bronx County; New York","425237","0","0.164","0.000","40.8792795","-73.9158619",
"1400000US36005029500","Census Tract 295; Bronx County; New York","236468","0","0.091","0.000","40.8849350","-73.9085679",
"1400000US36005029600","Census Tract 296; Bronx County; New York","723313","0","0.279","0.000","40.8553721","-73.8450221",
"1400000US36005029700","Census Tract 297; Bronx County; New York","232730","0","0.090","0.000","40.8849310","-73.9118383",
"1400000US36005030000","Census Tract 300; Bronx County; New York","415698","0","0.161","0.000","40.8521940","-73.8312298",
"1400000US36005030100","Census Tract 301; Bronx County; New York","146000","0","0.056","0.000","40.8832399","-73.9179338",
"1400000US36005030201","Census Tract 302.01; Bronx County; New York","221596","0","0.086","0.000","40.8619206","-73.8244988",
"1400000US36005030202","Census Tract 302.02; Bronx County; New York","182914","126090","0.071","0.049","40.8647090","-73.8203669",
"1400000US36005030701","Census Tract 307.01; Bronx County; New York","396734","0","0.153","0.000","40.8931511","-73.9105743",
"1400000US36005030900","Census Tract 309; Bronx County; New York","1365853","2154981","0.527","0.832","40.9017787","-73.9140106",
"1400000US36005031000","Census Tract 310; Bronx County; New York","639444","0","0.247","0.000","40.8612451","-73.8360150",
"1400000US36005031200","Census Tract 312; Bronx County; New York","202061","0","0.078","0.000","40.8620616","-73.8424492",
"1400000US36005031400","Census Tract 314; Bronx County; New York","211194","0","0.082","0.000","40.8615367","-73.8455326",
"1400000US36005031600","Census Tract 316; Bronx County; New York","177170","0","0.068","0.000","40.8619716","-73.8487247",
"1400000US36005031800","Census Tract 318; Bronx County; New York","178366","0","0.069","0.000","40.8619545","-73.8515677",
"1400000US36005031900","Census Tract 319; Bronx County; New York","213170","206540","0.082","0.080","40.9138727","-73.9111066",
"1400000US36005032300","Census Tract 323; Bronx County; New York","561181","0","0.217","0.000","40.9053418","-73.9075805",
"1400000US36005032400","Census Tract 324; Bronx County; New York","267455","0","0.103","0.000","40.8613366","-73.8597114",
"1400000US36005032600","Census Tract 326; Bronx County; New York","332096","0","0.128","0.000","40.8621894","-73.8554843",
"1400000US36005032800","Census Tract 328; Bronx County; New York","204675","0","0.079","0.000","40.8617363","-73.8631301",
"1400000US36005033000","Census Tract 330; Bronx County; New York","206129","0","0.080","0.000","40.8616561","-73.8660255",
"1400000US36005033201","Census Tract 332.01; Bronx County; New York","114034","0","0.044","0.000","40.8594756","-73.8692323",
"1400000US36005033202","Census Tract 332.02; Bronx County; New York","115204","0","0.044","0.000","40.8633818","-73.8689413",
"1400000US36005033400","Census Tract 334; Bronx County; New York","3067606","39710","1.184","0.015","40.8600460","-73.8742257",
"1400000US36005033500","Census Tract 335; Bronx County; New York","696564","0","0.269","0.000","40.8906400","-73.9070543",
