NAMELSAD,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,demographics_total_population,demographics_population_density,demographics_male_percent,demographics_percent_inhouseholds,demographics_percent_marriedhouseholds,demographics_percent_cohabitingcouple,demographics_percent_solomale,demographics_percent_solofemale,demographics_percent_occupiedhousingunits,demographics_percent_owneroccupied,demographics_percent_renteroccupied,demographics_median_age,demographics_percent_under5,demographics_percent_5to9,demographics_percent_10to14,demographics_percent_15to19,demographics_percent_20to24,demographics_percent_25to29,demographics_percent_30to34,demographics_percent_35to39,demographics_percent_40to44,demographics_percent_45to49,demographics_percent_50to54,demographics_percent_55to59,demographics_percent_60to64,demographics_percent_65to69,demographics_percent_70to74,demographics_percent_75to79,demographics_percent_80to84,demographics_percent_over85,demographics_male_median_age,demographics_male_percent_under5,demographics_male_percent_5to9,demographics_male_percent_10to14,demographics_male_percent_15to19,demographics_male_percent_20to24,demographics_male_percent_25to29,demographics_male_percent_30to34,demographics_male_percent_35to39,demographics_male_percent_40to44,demographics_male_percent_45to49,demographics_male_percent_50to54,demographics_male_percent_55to59,demographics_male_percent_60to64,demographics_male_percent_65to69,demographics_male_percent_70to74,demographics_male_percent_75to79,demographics_male_percent_80to84,demographics_male_percent_over85,demographics_Female_median_age,demographics_female_percent_under5,demographics_female_percent_5to9,demographics_female_percent_10to14,demographics_female_percent_15to19,demographics_female_percent_20to24,demographics_female_percent_25to29,demographics_female_percent_30to34,demographics_female_percent_35to39,demographics_female_percent_40to44,demographics_female_percent_45to49,demographics_female_percent_50to54,demographics_female_percent_55to59,demographics_female_percent_60to64,demographics_female_percent_65to69,demographics_female_percent_70to74,demographics_female_percent_75to79,demographics_female_percent_80to84,demographics_female_percent_over85,demographics_median_household_income,demographics_percent_income_under10k,demographics_percent_income_10to15k,demographics_percent_income_15to25k,demographics_percent_income_25to35k,demographics_percent_income_35to50k,demographics_percent_income_50to75k,demographics_percent_income_75to100k,demographics_percent_income_100to150k,demographics_percent_income_150to200k,demographics_percent_income_over200k,demographics_percent_novehicles,demographics_percent_1vehicle_perperson,demographics_percent_lessthan1vehicle_perperson,demographics_under25y_percent_highschool,demographics_under25y_percent_somecollege,demographics_under25y_percent_bachelors,demographics_over25y_percent_highschool,demographics_over25y_percent_somecollege,demographics_over25y_percent_bachelors,demographics_over25y_percent_graduatedegree
0.0,103419.50356426336,0.0,0.039927252051888934,0.0,152.47955474419246,265.6258555517701,0.025995991292005208,0.05616769143921962,0.0030045487760821795,0.00205285488753573,0.005813430576662197,0.006021210684737199,0.04942035741597049,0.008468381496397224,0.040951975945638514,2.008459212931375,0.004267465256522007,0.004499009115060968,0.003106961999526859,0.0026732880843351355,0.003876435256701829,0.005590794381915263,0.005310441932451497,0.003973754071130988,0.003120320705351659,0.0027267640081429585,0.0021945722691326134,0.0034529500993362387,0.003281175578972868,0.003072108827239738,0.002316380255550666,0.0015039647456861526,0.0007874117097073794,0.0004138931424547976,1.9274374493646795,0.004864014565150194,0.004970050414866531,0.003543146356218484,0.002867917862917479,0.003748426457480241,0.005114467743106868,0.00540361842702734,0.004400963056248366,0.0031640707751467846,0.0025341207297773457,0.002215275918977943,0.0029581587574060504,0.0028067391446891894,0.0031245307225660963,0.00217678909931975,0.001198300116271978,0.0007206122302362913,0.00035648902767301344,2.097520075836093,0.0037125034499819703,0.004069300441925078,0.002737978287580123,0.0025152463179453906,0.004001165363275647,0.006016880758968043,0.005193353052482332,0.0036267009187931853,0.0030940402084611643,0.002889710732325398,0.002170717665035746,0.003946768713653338,0.0036667756782587215,0.0030551816362002476,0.002416186526002512,0.0017757213819788102,0.0008260624820497403,0.0004533977721716969,1829.4731855010837,0.009764900936356498,0.007549987261950178,0.011927383323642269,0.003570862296592178,0.006030835761793596,0.012250638826110945,0.0015745372955816687,0.0034464152627432356,0.0,0.0,0.009117293995592681,0.008817125282712297,0.013807601102702445,0.02453665043844813,0.027356342095949237,0.004300764142046779,0.016362864215224975,0.024574173167548532,0.006843248679167196,0.004200465206970969
0.0,103418.19126953109,0.0,0.03991785273123115,0.0,130.19109509636783,106.71401237943584,0.014135438273309039,0.032719551419041926,0.001439035319005741,0.0010607745972329315,0.0040786372283136705,0.005155857948152319,0.027834622514006306,0.0018132423173945911,0.02602138022933127,1.361133339032144,0.002137995317071579,0.002335348722901066,0.0018008499181728346,0.0015130428543716865,0.001833742130664715,0.0025162560388443883,0.0019077496660306603,0.001792626840510201,0.0015377120219204844,0.0016034964796237965,0.0014719275314976213,0.0023517948455067817,0.002532702161450104,0.0028534014377431323,0.002137995317071579,0.0012581280030624184,0.0007318522432772696,0.0004029298893216075,1.2858783707683477,0.00224601924327706,0.0024744279859817623,0.00211278081275928,0.001694031445680734,0.0018463039517237192,0.002322155479938777,0.0017320995967311438,0.0021889170494209967,0.001636929284544222,0.0014656227356955832,0.0014465886601703784,0.0024744279859817623,0.002093746737234075,0.0030644838691893956,0.0019224401883854362,0.001123009605278754,0.0005710218404019796,0.00030454497936641903,1.4200285315864196,0.002055830208584941,0.0022295623559389272,0.0015635891953076735,0.0013753793662808923,0.0018241873672593264,0.0026638926752445666,0.0020413525596316975,0.0014912007869436993,0.0014622454235981098,0.001708365946596519,0.0014912007869436993,0.002258517719284517,0.0028665801532245915,0.0026928480385901565,0.00230195073158335,0.0013609016846080973,0.0008541829896580352,0.00047776336432402383,478.6870372605834,0.011615440753759884,0.005169689124208624,0.007263740415027308,0.001799575328047306,0.0023558077021710185,0.0014723798138568866,0.0011451842996664675,0.0018322948794663478,0.0,0.0,0.009275610466620503,0.004070414150651037,0.011594513066915854,0.02071147604825354,0.006642068938065512,0.005398725984141918,0.012302551333559763,0.010404817351255332,0.0028466009734566472,0.00255212501068527
0.0,103417.20865856894,1.2147727896622125,0.03991751558647461,5.33497052991749e-07,129.79226728232885,106.31881642278046,0.014133251092401357,0.032678937311977546,0.0014489236489526448,0.0010561087907600389,0.004062940154576358,0.00512505878051109,0.027827428531635418,0.0019074003166554062,0.025920028247667364,1.3580249398387383,0.002134200529346965,0.002326660285520722,0.0018067846704078886,0.0015165656640585645,0.0018395317149336855,0.0025104260059914865,0.0019152169093618338,0.001796973484142719,0.0015391881468597443,0.0016080805576668658,0.0014742472979686193,0.002347051898611586,0.0025320586060080833,0.0028390828523833533,0.0021257795586763686,0.00125212512321503,0.0007274526995190051,0.0004023693634809453,1.283581901559131,0.0022424406226633988,0.002460213836813124,0.002115835912655754,0.0016996509021535782,0.0018551410914052016,0.0023177117208454537,0.0017419336920235253,0.00218298512229932,0.0016321806112206806,0.001472169458646964,0.001449261239198169,0.002473586922754436,0.002094002135431356,0.003048162409953961,0.0019181147271714076,0.0011188599979508184,0.000567749888127937,0.0003037951079252459,1.4163351231659242,0.0020517612603712866,0.0022252400388336397,0.0015715860317621027,0.0013770266762676588,0.0018274892320098775,0.0026571147832947454,0.0020470450691323847,0.001503545389242076,0.0014686831127678985,0.0017114748713979741,0.0014932534483446907,0.002250492737878233,0.002865602782778567,0.0026799778873445503,0.0022835227719544982,0.0013535187671944553,0.0008490123582417529,0.00047744808502935595,483.6937698528725,0.01148839810067609,0.0051588883608434215,0.007258427286626173,0.001841886186258654,0.0023723948040607176,0.001497285826323005,0.001152229238557435,0.001827774849611878,2.0388791848292677e-05,1.1820643490811856e-05,0.00919356188505601,0.004052212653621541,0.011529548066552665,0.020610327867634417,0.006687482347980519,0.0053211810881359034,0.01225017251896876,0.010387460890473451,0.002870265202621561,0.002557257551624772
0.0,103385.13198141244,37.6158900550023,0.03991571748134498,1.651993414800277e-05,108.22080443306598,112.50113887657149,0.01930034815670802,0.04095891481313774,0.0032239862885857754,0.0012248773668901078,0.004194640989786238,0.0047577961895602944,0.03617516894599426,0.013930898235886707,0.022244270726952363,1.6233933720520715,0.002402482687914458,0.0020230215409879782,0.0020525550311330304,0.00197671688447332,0.0024974080821793315,0.003192842051895505,0.0038240318474455333,0.003065441836960385,0.0022383680541734523,0.0026221359673397034,0.002288538260949491,0.002933102021705338,0.003566133711618902,0.003005980879628718,0.0019020506819033914,0.0009435632499999512,0.0004545793537485442,0.00043004789020243284,1.573374347172564,0.0025418428864626306,0.0018610871493787856,0.0020733762185638333,0.0025256695623251447,0.002633185935373126,0.00295738899030843,0.004129904071910116,0.002863704477976404,0.0023237862192584547,0.0027554983183445945,0.0023996942568582295,0.0032271344855172124,0.003203811010280037,0.0026937640738731406,0.0018662988469560207,0.0007594383485959616,0.00036036417380415765,0.00024305097575819752,1.6617682891768095,0.002281545170635157,0.0021616736941159178,0.0020421497177720038,0.00149019712842083,0.002383471861813687,0.003402223930666112,0.0035408013356838337,0.003240031061920363,0.0021453688232449973,0.002498128104107787,0.002186187914942909,0.0026830907796674556,0.0038761506914637874,0.003298284298514129,0.0019481474869379044,0.001110784539480921,0.0005354038471340275,0.0005953596470878839,1620.9550728015531,0.005008001246683845,0.00306954181001039,0.008720054219106415,0.0035589570432649365,0.004698832501911788,0.0044015790422805776,0.005522571338536075,0.004710391428754196,0.0010700928447058937,0.0006829029685929081,0.004290846604296758,0.00463988835134258,0.00867280184230192,0.011403584112090576,0.019921118944108578,0.0037845300742830193,0.010156525903695821,0.0125217903358903,0.007549959893918953,0.004231815095675343
0.0,103384.20251217755,38.816162086520656,0.03991525371235258,1.704706283993002e-05,107.97808749198357,111.8270962446297,0.019215866531568825,0.04076937751213808,0.003210492604172859,0.0012154126148567906,0.004169659453420997,0.004718623175243499,0.036033341669309535,0.013879164863518248,0.022154176822838347,1.6146819062726911,0.0023927236110959345,0.0020151178066103127,0.0020573502041031097,0.0019746192012239333,0.0024955080773707543,0.0031735973602814846,0.0038049004206881076,0.003051829969763917,0.002229522839021225,0.002612873090457662,0.002279113382887601,0.002916959954574856,0.003548926243737919,0.002982457495616183,0.0018877417321240637,0.0009396564905781819,0.0004524511781698494,0.0004287943703262634,1.565463636916438,0.002531909715985425,0.0018497673930620538,0.0020785030643797843,0.0025208760216093432,0.0026338432768655317,0.002940839912916823,0.004106688885106996,0.002844337766046234,0.002305975181275968,0.0027448636404074044,0.0023886424971622014,0.003214052055955859,0.0031867240953541444,0.0026755186361756443,0.0018608010874381355,0.0007590365404801547,0.00035885143769351005,0.00024291218662201894,1.6525166371162896,0.0022719916211173183,0.0021563653832718287,0.0020464179869673447,0.0014908209352068728,0.0023795440805868,0.003380609559106215,0.0035256094757878977,0.0032307291615560224,0.002144118804910059,0.0024902897891696187,0.002178282398660401,0.0026645727703389715,0.003858826159558795,0.003269773260371954,0.0019265283760317138,0.0011038280302247652,0.000532791133942124,0.0005930445018226553,1610.3707608911536,0.00492453523023742,0.0030866481711894155,0.008689305288778558,0.0035936957987964353,0.004686441249059441,0.004392238190425388,0.005464098486074261,0.004658444809477947,0.0010833358382071178,0.000689597429909966,0.004248228336828062,0.004604078195061484,0.008622929295521508,0.011400801879196428,0.01977920564138026,0.003695529475548059,0.010113017485203234,0.012462881328030181,0.007510875824027946,0.004212961581315602
0.0,103384.95801421267,37.774739421761666,0.03991580985785818,1.6589696715749522e-05,108.00886928416057,112.73466252367264,0.019384711160541877,0.04110616264714219,0.0032496453227408894,0.0012293678273479598,0.0042016085261268755,0.004761669248535101,0.03631218552469125,0.014096637793749664,0.022215547747531282,1.628685680323329,0.002407976758727507,0.002020935779385941,0.0020543767634320334,0.001982922776471625,0.0025059996083324158,0.003206008850212861,0.003852779301456933,0.003084599726286488,0.0022493380043160593,0.0026369285616948575,0.0023009399065261446,0.002944014285232296,0.003582712786521014,0.0030132692016609135,0.0019024918064567253,0.0009405129820991121,0.00045170819495892936,0.0004306900392140559,1.5787914988009395,0.0025477985153465115,0.0018561834232523038,0.0020714254213547827,0.0025369580618155355,0.0026426678172174448,0.0029693896766295512,0.004165726119125426,0.002876899630288157,0.002336868738543273,0.0027739852130842374,0.0024142423885017313,0.0032394257168390016,0.0032215018894387283,0.002693149662982159,0.0018666731851728763,0.0007548930856154294,0.00035813638137420945,0.00024228037324668434,1.6669327175152304,0.0022864756060366675,0.0021619131045957844,0.0020469816083299483,0.0014915311628455267,0.0023912716032841548,0.0034167359115827144,0.003563321978481418,0.0032639947035681223,0.002154183834984886,0.0025097406709296112,0.0021966580975028437,0.002692628966410817,0.003892300254972906,0.003312517460552643,0.0019490438324226977,0.0011093099445575062,0.000532170813402213,0.0005974257785146895,1637.9266599146285,0.004945607258976203,0.0030387830920862776,0.008744332384397523,0.0035720583510527298,0.004730562921584988,0.0044404456556800765,0.005591727064291821,0.004758638489615199,0.0010799570543832194,0.0006910500277198571,0.004238105074887122,0.004656222188490678,0.008647238307564791,0.01128993161341866,0.020116073941370126,0.003785932057426581,0.010140432534116606,0.012562019105250004,0.007617914425657318,0.004257104620323634
0.0,103361.83482332328,69.52947017130806,0.0398985647380049,3.053556002253319e-05,107.26731812094766,83.558792282436,0.013948451892679757,0.03022841981538027,0.0020099872960514316,0.000795566005463427,0.0031367058759201503,0.0033314476918380373,0.027292792098826076,0.007324586575670417,0.01996820555369122,1.173883298500187,0.001906715698609667,0.0018259583270421771,0.00213703904592759,0.0017109438206781037,0.002159317941654154,0.00217565179218225,0.0023411101318438956,0.002036886840917032,0.0016236527958037132,0.001856065739922502,0.0015984308638871474,0.0020592247105501015,0.002464365406684936,0.0020025415279998457,0.0014237901387828165,0.0009067840367923832,0.00048098311505309296,0.00037011833060527824,1.1459660783104129,0.002028572469123218,0.0016506092397772156,0.0022800046714575328,0.002003612659671496,0.0023472433664021475,0.0020627011582323887,0.002304251184973927,0.0018434621038681167,0.0013660670316074574,0.0018297087838379247,0.001595290058613352,0.0024071469873947348,0.002086642314401924,0.0020954037691755995,0.001657842547759976,0.0008781787358690558,0.00038346458811124755,0.00025937853467629504,1.1986925606665213,0.0018073007774602793,0.001968129058287691,0.0020211167839002623,0.0014732790447618367,0.0020064812831571376,0.0022677306762346255,0.002370300680073901,0.002193864129762178,0.0018324364379520446,0.00187747812002694,0.001600579483927091,0.001776043265497627,0.002770851463356126,0.0019279117599641056,0.0012344488464759542,0.0009304280388639157,0.0005606081664274112,0.00046059224826354125,771.1002196032339,0.004247566108087464,0.0045327929604736805,0.0068774324115083935,0.004231245501731426,0.0032819230399735565,0.002907809608579079,0.0015473099128617844,0.0015386760176298257,0.0011668795233986764,0.0007474011299453742,0.004483241051596213,0.003034640460885492,0.007768276715319507,0.01496879239221626,0.008946919086602223,0.0008909010146142134,0.009272051293877027,0.009357673751614079,0.004185880539672601,0.0028287858215423705
0.0,103364.09078901306,66.22059048960652,0.03989985281637615,2.9082384931755172e-05,107.69358469843509,83.93744021428608,0.014004979273994333,0.030283936292132215,0.002057993851192544,0.0008260960892241314,0.003086982332648268,0.0032720517852923617,0.027316949201720724,0.007780615113951413,0.019536334116851697,1.1720278097593142,0.0018948882665868437,0.001815141353154908,0.002114250617908622,0.001706005020780768,0.0021480143188090848,0.0022084902189255856,0.0024069470416128737,0.002060141875155717,0.0016507909915826435,0.0018535282623245565,0.0016061307318848768,0.002045400263273991,0.0024247856121687064,0.0019817023146857676,0.0014223998921252094,0.0008968142254380265,0.0004896582837870568,0.0003715244611854726,1.1442422802882921,0.002021127010073388,0.001654426862476911,0.0022454645700091215,0.0019830664485623317,0.0023313565239757848,0.0020931352466528694,0.0023895898726212462,0.0018792866640684766,0.0014162055851539965,0.0018283651494516101,0.0016126668598367361,0.0023900903641501715,0.002073071316039782,0.0020511576493138285,0.0016268552492348103,0.0008599206911761014,0.0003870687833313002,0.00025375885112593056,1.1967036778581057,0.0017907509742975472,0.0019447059397263448,0.0020084394346500858,0.001481210013217197,0.001998402617912726,0.002303410740984309,0.002418269099719034,0.0022065246059521917,0.0018396644318756988,0.001873977788879158,0.001599330525687272,0.0017633223078534293,0.0027092271065337465,0.0019282548099647733,0.001259208709791558,0.0009282929540378928,0.0005745117865950581,0.0004691099016984593,814.3089817012358,0.004221965732935731,0.004438263117002816,0.006737150438600547,0.004161538869219136,0.0032499137923819596,0.0029564403974723747,0.001698088795307221,0.0015821467073191494,0.0011293013728933344,0.0009197902703855019,0.004345155697700296,0.0031475989826131043,0.007615900159113057,0.015113697864229439,0.008521138785004266,0.0009472458782656529,0.00930506123626839,0.00937015187436757,0.004245501161620889,0.0028318060775206107
0.0,103361.00004942526,70.753852514756,0.03989808811108771,3.107327734508388e-05,107.10958700850415,83.41868146295671,0.013927535106779743,0.03020787709367371,0.001992223465331606,0.0007842689807535921,0.0031551050424825917,0.0033534259159520388,0.027283853263452545,0.0071558426670396795,0.02012801062748614,1.1745698836441707,0.0019110921946750218,0.0018299609240184378,0.0021454714313740245,0.001712771321205575,0.002163500612988802,0.002163500612988802,0.0023167485479579433,0.0020282817974878846,0.001613610868934213,0.0018570046809039658,0.001595581687319435,0.0020643401607174407,0.002479011089271112,0.002010252646946384,0.0014243045707355163,0.0009104731588372051,0.00047777304866875546,0.00036959802112664314,1.1466039340335954,0.0020313275069134174,0.0016491966076153499,0.0022927855200815164,0.0020112153592250896,0.002353121963146501,0.0020514396546017456,0.002272673372393188,0.001830205967883581,0.0013475142990705949,0.001830205967883581,0.0015888601334770878,0.002413458437284763,0.0020916639810516797,0.002111776128740008,0.001669308755303678,0.0008849347468726595,0.0003821309303713452,0.0002614579820948213,1.199428505520238,0.0018134246890869818,0.0019767962978151513,0.0020258077742189465,0.0014703443542604146,0.0020094706257754403,0.002254528007794417,0.002352550960602008,0.0021891793829471157,0.0018297618686037651,0.0018787733450075605,0.0016010416350282944,0.0017807503921999698,0.002793654279309443,0.0019277848214113557,0.0012252869722414379,0.0009312180827453885,0.0005554634199585319,0.0004574404671509413,755.1117127628835,0.004257038996276492,0.0045677717697273305,0.006929340847953706,0.004257038996276492,0.0032937673985788916,0.002889814793092801,0.0014915173125640265,0.0015225905899091104,0.0011807845391131875,0.0006836121015918454,0.004534336674717802,0.002992842501169423,0.007824660501628035,0.014915173125640264,0.009104470262109577,0.0008700517656623488,0.009259836648834997,0.009353056480870248,0.00416381916424124,0.0028276682384026333
0.0,103267.19835436757,163.54901634415165,0.039861511719683884,6.73700170067772e-05,104.52580065989589,82.86060432849598,0.014296749651405495,0.031014277861643735,0.0020631151241540992,0.0008514874193223716,0.003210720239602772,0.003521587063068751,0.027852567449492254,0.007961165465077791,0.019891402012991923,1.1998382062918782,0.0019242627679314393,0.001842703398357651,0.002193637227069399,0.0017349265266137367,0.002180703724609079,0.002239732865895119,0.002451854043311489,0.0021865570952755596,0.0017478997658115075,0.001917923370606739,0.0016531918941264767,0.002077354835871939,0.002425732302002476,0.002013722448665654,0.0014331704055496805,0.0009363040888214338,0.000489746448196956,0.00036074552561264427,1.1679763409747905,0.0020379159511813823,0.0016902501389606166,0.0023726767131102967,0.0020081028400065573,0.0023791292398725795,0.002158260130156261,0.0024447110483614616,0.0019887452025647992,0.001503330178052962,0.0018831256256198793,0.0017026582200519622,0.0023818096679261006,0.002055684891612484,0.002085498002787309,0.001621987927762955,0.0008817546193813942,0.0003665264836947313,0.0002480017928376224,1.2294888687829644,0.0018318176039607821,0.0019659839647428747,0.002046441748183534,0.0015130770329049277,0.002018550285240782,0.0023050405057780197,0.0024563061804623223,0.0023478728876509696,0.0019465581123232862,0.0019466001371536137,0.0016107602268508074,0.0018307173972923257,0.002726881372003916,0.001956292050948244,0.0012812695283520245,0.000981870734710362,0.0005912640619952801,0.0004528649102403332,808.6175505812764,0.004086445180207399,0.004663163945817828,0.0071841835988761095,0.004079979753243576,0.003582004259133904,0.002964811116598714,0.0016044732214419474,0.0016039562553285846,0.0013704220849141292,0.0006707292901893307,0.004444448233808028,0.003328857992417041,0.007937516168513816,0.014434840900427582,0.010888245469512236,0.0008001687462675228,0.00935658716200132,0.009409992392853726,0.004375707578437605,0.0032018331330049736
