Grid ID,Min Lat,Max Lat,Min Long,Max Long
1226,40.68473424,40.68749544,-73.87042675,-73.86685407
1227,40.68473424,40.68749544,-73.86685407,-73.86328139
1228,40.68473424,40.68749544,-73.86328139,-73.85970871
1229,40.68473424,40.68749544,-73.85970871,-73.85613604
1230,40.68473424,40.68749544,-73.85613604,-73.85256336
1231,40.68473424,40.68749544,-73.85256336,-73.84899068
1232,40.68473424,40.68749544,-73.84899068,-73.845418
1233,40.68749544,40.69025665,-74.045488,-74.04191532
1234,40.68749544,40.69025665,-74.04191532,-74.03834264
1235,40.68749544,40.69025665,-74.03834264,-74.03476996
1236,40.68749544,40.69025665,-74.03476996,-74.03119729
1237,40.68749544,40.69025665,-74.03119729,-74.02762461
1238,40.68749544,40.69025665,-74.02762461,-74.02405193
1239,40.68749544,40.69025665,-74.02405193,-74.02047925
1240,40.68749544,40.69025665,-74.02047925,-74.01690657
1241,40.68749544,40.69025665,-74.01690657,-74.01333389
1242,40.68749544,40.69025665,-74.01333389,-74.00976121
1243,40.68749544,40.69025665,-74.00976121,-74.00618854
1244,40.68749544,40.69025665,-74.00618854,-74.00261586
1245,40.68749544,40.69025665,-74.00261586,-73.99904318
1246,40.68749544,40.69025665,-73.99904318,-73.9954705
1247,40.68749544,40.69025665,-73.9954705,-73.99189782
1248,40.68749544,40.69025665,-73.99189782,-73.98832514
1249,40.68749544,40.69025665,-73.98832514,-73.98475246
1250,40.68749544,40.69025665,-73.98475246,-73.98117979
1251,40.68749544,40.69025665,-73.98117979,-73.97760711
1252,40.68749544,40.69025665,-73.97760711,-73.97403443
1253,40.68749544,40.69025665,-73.97403443,-73.97046175
1254,40.68749544,40.69025665,-73.97046175,-73.96688907
1255,40.68749544,40.69025665,-73.96688907,-73.96331639
1256,40.68749544,40.69025665,-73.96331639,-73.95974371
1257,40.68749544,40.69025665,-73.95974371,-73.95617104
1258,40.68749544,40.69025665,-73.95617104,-73.95259836
1259,40.68749544,40.69025665,-73.95259836,-73.94902568
1260,40.68749544,40.69025665,-73.94902568,-73.945453
1261,40.68749544,40.69025665,-73.945453,-73.94188032
1262,40.68749544,40.69025665,-73.94188032,-73.93830764
1263,40.68749544,40.69025665,-73.93830764,-73.93473496
1264,40.68749544,40.69025665,-73.93473496,-73.93116229
1265,40.68749544,40.69025665,-73.93116229,-73.92758961
1266,40.68749544,40.69025665,-73.92758961,-73.92401693
1267,40.68749544,40.69025665,-73.92401693,-73.92044425
1268,40.68749544,40.69025665,-73.92044425,-73.91687157
1269,40.68749544,40.69025665,-73.91687157,-73.91329889
1270,40.68749544,40.69025665,-73.91329889,-73.90972621
1271,40.68749544,40.69025665,-73.90972621,-73.90615354
1272,40.68749544,40.69025665,-73.90615354,-73.90258086
1273,40.68749544,40.69025665,-73.90258086,-73.89900818
1274,40.68749544,40.69025665,-73.89900818,-73.8954355
1275,40.68749544,40.69025665,-73.8954355,-73.89186282
1276,40.68749544,40.69025665,-73.89186282,-73.88829014
1277,40.68749544,40.69025665,-73.88829014,-73.88471746
1278,40.68749544,40.69025665,-73.88471746,-73.88114479
1279,40.68749544,40.69025665,-73.88114479,-73.87757211
1280,40.68749544,40.69025665,-73.87757211,-73.87399943
1281,40.68749544,40.69025665,-73.87399943,-73.87042675
1282,40.68749544,40.69025665,-73.87042675,-73.86685407
1283,40.68749544,40.69025665,-73.86685407,-73.86328139
1284,40.68749544,40.69025665,-73.86328139,-73.85970871
1285,40.68749544,40.69025665,-73.85970871,-73.85613604
1286,40.68749544,40.69025665,-73.85613604,-73.85256336
1287,40.68749544,40.69025665,-73.85256336,-73.84899068
1288,40.68749544,40.69025665,-73.84899068,-73.845418
1289,40.69025665,40.69301785,-74.045488,-74.04191532
1290,40.69025665,40.69301785,-74.04191532,-74.03834264
1291,40.69025665,40.69301785,-74.03834264,-74.03476996
1292,40.69025665,40.69301785,-74.03476996,-74.03119729
1293,40.69025665,40.69301785,-74.03119729,-74.02762461
1294,40.69025665,40.69301785,-74.02762461,-74.02405193
1295,40.69025665,40.69301785,-74.02405193,-74.02047925
1296,40.69025665,40.69301785,-74.02047925,-74.01690657
1297,40.69025665,40.69301785,-74.01690657,-74.01333389
1298,40.69025665,40.69301785,-74.01333389,-74.00976121
1299,40.69025665,40.69301785,-74.00976121,-74.00618854
1300,40.69025665,40.69301785,-74.00618854,-74.00261586
1301,40.69025665,40.69301785,-74.00261586,-73.99904318
1302,40.69025665,40.69301785,-73.99904318,-73.9954705
1303,40.69025665,40.69301785,-73.9954705,-73.99189782
1304,40.69025665,40.69301785,-73.99189782,-73.98832514
1305,40.69025665,40.69301785,-73.98832514,-73.98475246
1306,40.69025665,40.69301785,-73.98475246,-73.98117979
1307,40.69025665,40.69301785,-73.98117979,-73.97760711
1308,40.69025665,40.69301785,-73.97760711,-73.97403443
1309,40.69025665,40.69301785,-73.97403443,-73.97046175
1310,40.69025665,40.69301785,-73.97046175,-73.96688907
1311,40.69025665,40.69301785,-73.96688907,-73.96331639
1312,40.69025665,40.69301785,-73.96331639,-73.95974371
1313,40.69025665,40.69301785,-73.95974371,-73.95617104
1314,40.69025665,40.69301785,-73.95617104,-73.95259836
1315,40.69025665,40.69301785,-73.95259836,-73.94902568
1316,40.69025665,40.69301785,-73.94902568,-73.945453
1317,40.69025665,40.69301785,-73.945453,-73.94188032
1318,40.69025665,40.69301785,-73.94188032,-73.93830764
1319,40.69025665,40.69301785,-73.93830764,-73.93473496
1320,40.69025665,40.69301785,-73.93473496,-73.93116229
1321,40.69025665,40.69301785,-73.93116229,-73.92758961
1322,40.69025665,40.69301785,-73.92758961,-73.92401693
1323,40.69025665,40.69301785,-73.92401693,-73.92044425
1324,40.69025665,40.69301785,-73.92044425,-73.91687157
1325,40.69025665,40.69301785,-73.91687157,-73.91329889
1326,40.69025665,40.69301785,-73.91329889,-73.90972621
1327,40.69025665,40.69301785,-73.90972621,-73.90615354
1328,40.69025665,40.69301785,-73.90615354,-73.90258086
1329,40.69025665,40.69301785,-73.90258086,-73.89900818
1330,40.69025665,40.69301785,-73.89900818,-73.8954355
1331,40.69025665,40.69301785,-73.8954355,-73.89186282
1332,40.69025665,40.69301785,-73.89186282,-73.88829014
1333,40.69025665,40.69301785,-73.88829014,-73.88471746
1334,40.69025665,40.69301785,-73.88471746,-73.88114479
1335,40.69025665,40.69301785,-73.88114479,-73.87757211
1336,40.69025665,40.69301785,-73.87757211,-73.87399943
1337,40.69025665,40.69301785,-73.87399943,-73.87042675
1338,40.69025665,40.69301785,-73.87042675,-73.86685407
1339,40.69025665,40.69301785,-73.86685407,-73.86328139
1340,40.69025665,40.69301785,-73.86328139,-73.85970871
1341,40.69025665,40.69301785,-73.85970871,-73.85613604
1342,40.69025665,40.69301785,-73.85613604,-73.85256336
1343,40.69025665,40.69301785,-73.85256336,-73.84899068
1344,40.69025665,40.69301785,-73.84899068,-73.845418
1345,40.69301785,40.69577905,-74.045488,-74.04191532
1346,40.69301785,40.69577905,-74.04191532,-74.03834264
1347,40.69301785,40.69577905,-74.03834264,-74.03476996
1348,40.69301785,40.69577905,-74.03476996,-74.03119729
1349,40.69301785,40.69577905,-74.03119729,-74.02762461
1350,40.69301785,40.69577905,-74.02762461,-74.02405193
1351,40.69301785,40.69577905,-74.02405193,-74.02047925
1352,40.69301785,40.69577905,-74.02047925,-74.01690657
1353,40.69301785,40.69577905,-74.01690657,-74.01333389
1354,40.69301785,40.69577905,-74.01333389,-74.00976121
1355,40.69301785,40.69577905,-74.00976121,-74.00618854
1356,40.69301785,40.69577905,-74.00618854,-74.00261586
1357,40.69301785,40.69577905,-74.00261586,-73.99904318
1358,40.69301785,40.69577905,-73.99904318,-73.9954705
1359,40.69301785,40.69577905,-73.9954705,-73.99189782
1360,40.69301785,40.69577905,-73.99189782,-73.98832514
1361,40.69301785,40.69577905,-73.98832514,-73.98475246
1362,40.69301785,40.69577905,-73.98475246,-73.98117979
1363,40.69301785,40.69577905,-73.98117979,-73.97760711
1364,40.69301785,40.69577905,-73.97760711,-73.97403443
1365,40.69301785,40.69577905,-73.97403443,-73.97046175
1366,40.69301785,40.69577905,-73.97046175,-73.96688907
1367,40.69301785,40.69577905,-73.96688907,-73.96331639
1368,40.69301785,40.69577905,-73.96331639,-73.95974371
1369,40.69301785,40.69577905,-73.95974371,-73.95617104
1370,40.69301785,40.69577905,-73.95617104,-73.95259836
1371,40.69301785,40.69577905,-73.95259836,-73.94902568
1372,40.69301785,40.69577905,-73.94902568,-73.945453
1373,40.69301785,40.69577905,-73.945453,-73.94188032
1374,40.69301785,40.69577905,-73.94188032,-73.93830764
1375,40.69301785,40.69577905,-73.93830764,-73.93473496
1376,40.69301785,40.69577905,-73.93473496,-73.93116229
1377,40.69301785,40.69577905,-73.93116229,-73.92758961
1378,40.69301785,40.69577905,-73.92758961,-73.92401693
1379,40.69301785,40.69577905,-73.92401693,-73.92044425
1380,40.69301785,40.69577905,-73.92044425,-73.91687157
1381,40.69301785,40.69577905,-73.91687157,-73.91329889
1382,40.69301785,40.69577905,-73.91329889,-73.90972621
1383,40.69301785,40.69577905,-73.90972621,-73.90615354
1384,40.69301785,40.69577905,-73.90615354,-73.90258086
1385,40.69301785,40.69577905,-73.90258086,-73.89900818
1386,40.69301785,40.69577905,-73.89900818,-73.8954355
1387,40.69301785,40.69577905,-73.8954355,-73.89186282
1388,40.69301785,40.69577905,-73.89186282,-73.88829014
1389,40.69301785,40.69577905,-73.88829014,-73.88471746
1390,40.69301785,40.69577905,-73.88471746,-73.88114479
1391,40.69301785,40.69577905,-73.88114479,-73.87757211
1392,40.69301785,40.69577905,-73.87757211,-73.87399943
1393,40.69301785,40.69577905,-73.87399943,-73.87042675
1394,40.69301785,40.69577905,-73.87042675,-73.86685407
1395,40.69301785,40.69577905,-73.86685407,-73.86328139
1396,40.69301785,40.69577905,-73.86328139,-73.85970871
1397,40.69301785,40.69577905,-73.85970871,-73.85613604
1398,40.69301785,40.69577905,-73.85613604,-73.85256336
1399,40.69301785,40.69577905,-73.85256336,-73.84899068
1400,40.69301785,40.69577905,-73.84899068,-73.845418
1401,40.69577905,40.69854025,-74.045488,-74.04191532
1402,40.69577905,40.69854025,-74.04191532,-74.03834264
1403,40.69577905,40.69854025,-74.03834264,-74.03476996
1404,40.69577905,40.69854025,-74.03476996,-74.03119729
1405,40.69577905,40.69854025,-74.03119729,-74.02762461
1406,40.69577905,40.69854025,-74.02762461,-74.02405193
1407,40.69577905,40.69854025,-74.02405193,-74.02047925
1408,40.69577905,40.69854025,-74.02047925,-74.01690657
1409,40.69577905,40.69854025,-74.01690657,-74.01333389
1410,40.69577905,40.69854025,-74.01333389,-74.00976121
1411,40.69577905,40.69854025,-74.00976121,-74.00618854
1412,40.69577905,40.69854025,-74.00618854,-74.00261586
1413,40.69577905,40.69854025,-74.00261586,-73.99904318
1414,40.69577905,40.69854025,-73.99904318,-73.9954705
1415,40.69577905,40.69854025,-73.9954705,-73.99189782
1416,40.69577905,40.69854025,-73.99189782,-73.98832514
1417,40.69577905,40.69854025,-73.98832514,-73.98475246
1418,40.69577905,40.69854025,-73.98475246,-73.98117979
1419,40.69577905,40.69854025,-73.98117979,-73.97760711
1420,40.69577905,40.69854025,-73.97760711,-73.97403443
1421,40.69577905,40.69854025,-73.97403443,-73.97046175
1422,40.69577905,40.69854025,-73.97046175,-73.96688907
1423,40.69577905,40.69854025,-73.96688907,-73.96331639
1424,40.69577905,40.69854025,-73.96331639,-73.95974371
1425,40.69577905,40.69854025,-73.95974371,-73.95617104
1426,40.69577905,40.69854025,-73.95617104,-73.95259836
1427,40.69577905,40.69854025,-73.95259836,-73.94902568
1428,40.69577905,40.69854025,-73.94902568,-73.945453
1429,40.69577905,40.69854025,-73.945453,-73.94188032
1430,40.69577905,40.69854025,-73.94188032,-73.93830764
1431,40.69577905,40.69854025,-73.93830764,-73.93473496
1432,40.69577905,40.69854025,-73.93473496,-73.93116229
1433,40.69577905,40.69854025,-73.93116229,-73.92758961
1434,40.69577905,40.69854025,-73.92758961,-73.92401693
1435,40.69577905,40.69854025,-73.92401693,-73.92044425
1436,40.69577905,40.69854025,-73.92044425,-73.91687157
1437,40.69577905,40.69854025,-73.91687157,-73.91329889
1438,40.69577905,40.69854025,-73.91329889,-73.90972621
1439,40.69577905,40.69854025,-73.90972621,-73.90615354
1440,40.69577905,40.69854025,-73.90615354,-73.90258086
1441,40.69577905,40.69854025,-73.90258086,-73.89900818
1442,40.69577905,40.69854025,-73.89900818,-73.8954355
1443,40.69577905,40.69854025,-73.8954355,-73.89186282
1444,40.69577905,40.69854025,-73.89186282,-73.88829014
1445,40.69577905,40.69854025,-73.88829014,-73.88471746
1446,40.69577905,40.69854025,-73.88471746,-73.88114479
1447,40.69577905,40.69854025,-73.88114479,-73.87757211
1448,40.69577905,40.69854025,-73.87757211,-73.87399943
1449,40.69577905,40.69854025,-73.87399943,-73.87042675
1450,40.69577905,40.69854025,-73.87042675,-73.86685407
1451,40.69577905,40.69854025,-73.86685407,-73.86328139
1452,40.69577905,40.69854025,-73.86328139,-73.85970871
1453,40.69577905,40.69854025,-73.85970871,-73.85613604
1454,40.69577905,40.69854025,-73.85613604,-73.85256336
1455,40.69577905,40.69854025,-73.85256336,-73.84899068
1456,40.69577905,40.69854025,-73.84899068,-73.845418
1457,40.69854025,40.70130145,-74.045488,-74.04191532
1458,40.69854025,40.70130145,-74.04191532,-74.03834264
1459,40.69854025,40.70130145,-74.03834264,-74.03476996
1460,40.69854025,40.70130145,-74.03476996,-74.03119729
1461,40.69854025,40.70130145,-74.03119729,-74.02762461
1462,40.69854025,40.70130145,-74.02762461,-74.02405193
1463,40.69854025,40.70130145,-74.02405193,-74.02047925
1464,40.69854025,40.70130145,-74.02047925,-74.01690657
1465,40.69854025,40.70130145,-74.01690657,-74.01333389
1466,40.69854025,40.70130145,-74.01333389,-74.00976121
1467,40.69854025,40.70130145,-74.00976121,-74.00618854
1468,40.69854025,40.70130145,-74.00618854,-74.00261586
1469,40.69854025,40.70130145,-74.00261586,-73.99904318
1470,40.69854025,40.70130145,-73.99904318,-73.9954705
1471,40.69854025,40.70130145,-73.9954705,-73.99189782
1472,40.69854025,40.70130145,-73.99189782,-73.98832514
1473,40.69854025,40.70130145,-73.98832514,-73.98475246
1474,40.69854025,40.70130145,-73.98475246,-73.98117979
1475,40.69854025,40.70130145,-73.98117979,-73.97760711
1476,40.69854025,40.70130145,-73.97760711,-73.97403443
1477,40.69854025,40.70130145,-73.97403443,-73.97046175
1478,40.69854025,40.70130145,-73.97046175,-73.96688907
1479,40.69854025,40.70130145,-73.96688907,-73.96331639
1480,40.69854025,40.70130145,-73.96331639,-73.95974371
1481,40.69854025,40.70130145,-73.95974371,-73.95617104
1482,40.69854025,40.70130145,-73.95617104,-73.95259836
1483,40.69854025,40.70130145,-73.95259836,-73.94902568
1484,40.69854025,40.70130145,-73.94902568,-73.945453
1485,40.69854025,40.70130145,-73.945453,-73.94188032
1486,40.69854025,40.70130145,-73.94188032,-73.93830764
1487,40.69854025,40.70130145,-73.93830764,-73.93473496
1488,40.69854025,40.70130145,-73.93473496,-73.93116229
1489,40.69854025,40.70130145,-73.93116229,-73.92758961
1490,40.69854025,40.70130145,-73.92758961,-73.92401693
1491,40.69854025,40.70130145,-73.92401693,-73.92044425
1492,40.69854025,40.70130145,-73.92044425,-73.91687157
1493,40.69854025,40.70130145,-73.91687157,-73.91329889
1494,40.69854025,40.70130145,-73.91329889,-73.90972621
1495,40.69854025,40.70130145,-73.90972621,-73.90615354
1496,40.69854025,40.70130145,-73.90615354,-73.90258086
1497,40.69854025,40.70130145,-73.90258086,-73.89900818
1498,40.69854025,40.70130145,-73.89900818,-73.8954355
1499,40.69854025,40.70130145,-73.8954355,-73.89186282
1500,40.69854025,40.70130145,-73.89186282,-73.88829014
1501,40.69854025,40.70130145,-73.88829014,-73.88471746
1502,40.69854025,40.70130145,-73.88471746,-73.88114479
1503,40.69854025,40.70130145,-73.88114479,-73.87757211
1504,40.69854025,40.70130145,-73.87757211,-73.87399943
1505,40.69854025,40.70130145,-73.87399943,-73.87042675
1506,40.69854025,40.70130145,-73.87042675,-73.86685407
1507,40.69854025,40.70130145,-73.86685407,-73.86328139
1508,40.69854025,40.70130145,-73.86328139,-73.85970871
1509,40.69854025,40.70130145,-73.85970871,-73.85613604
1510,40.69854025,40.70130145,-73.85613604,-73.85256336
1511,40.69854025,40.70130145,-73.85256336,-73.84899068
1512,40.69854025,40.70130145,-73.84899068,-73.845418
1513,40.70130145,40.70406266,-74.045488,-74.04191532
1514,40.70130145,40.70406266,-74.04191532,-74.03834264
1515,40.70130145,40.70406266,-74.03834264,-74.03476996
1516,40.70130145,40.70406266,-74.03476996,-74.03119729
1517,40.70130145,40.70406266,-74.03119729,-74.02762461
1518,40.70130145,40.70406266,-74.02762461,-74.02405193
1519,40.70130145,40.70406266,-74.02405193,-74.02047925
1520,40.70130145,40.70406266,-74.02047925,-74.01690657
1521,40.70130145,40.70406266,-74.01690657,-74.01333389
1522,40.70130145,40.70406266,-74.01333389,-74.00976121
1523,40.70130145,40.70406266,-74.00976121,-74.00618854
1524,40.70130145,40.70406266,-74.00618854,-74.00261586
1525,40.70130145,40.70406266,-74.00261586,-73.99904318
1526,40.70130145,40.70406266,-73.99904318,-73.9954705
1527,40.70130145,40.70406266,-73.9954705,-73.99189782
1528,40.70130145,40.70406266,-73.99189782,-73.98832514
1529,40.70130145,40.70406266,-73.98832514,-73.98475246
1530,40.70130145,40.70406266,-73.98475246,-73.98117979
1531,40.70130145,40.70406266,-73.98117979,-73.97760711
1532,40.70130145,40.70406266,-73.97760711,-73.97403443
1533,40.70130145,40.70406266,-73.97403443,-73.97046175
1534,40.70130145,40.70406266,-73.97046175,-73.96688907
1535,40.70130145,40.70406266,-73.96688907,-73.96331639
1536,40.70130145,40.70406266,-73.96331639,-73.95974371
1537,40.70130145,40.70406266,-73.95974371,-73.95617104
1538,40.70130145,40.70406266,-73.95617104,-73.95259836
1539,40.70130145,40.70406266,-73.95259836,-73.94902568
1540,40.70130145,40.70406266,-73.94902568,-73.945453
1541,40.70130145,40.70406266,-73.945453,-73.94188032
1542,40.70130145,40.70406266,-73.94188032,-73.93830764
1543,40.70130145,40.70406266,-73.93830764,-73.93473496
1544,40.70130145,40.70406266,-73.93473496,-73.93116229
1545,40.70130145,40.70406266,-73.93116229,-73.92758961
1546,40.70130145,40.70406266,-73.92758961,-73.92401693
1547,40.70130145,40.70406266,-73.92401693,-73.92044425
1548,40.70130145,40.70406266,-73.92044425,-73.91687157
1549,40.70130145,40.70406266,-73.91687157,-73.91329889
1550,40.70130145,40.70406266,-73.91329889,-73.90972621
1551,40.70130145,40.70406266,-73.90972621,-73.90615354
1552,40.70130145,40.70406266,-73.90615354,-73.90258086
1553,40.70130145,40.70406266,-73.90258086,-73.89900818
1554,40.70130145,40.70406266,-73.89900818,-73.8954355
1555,40.70130145,40.70406266,-73.8954355,-73.89186282
1556,40.70130145,40.70406266,-73.89186282,-73.88829014
1557,40.70130145,40.70406266,-73.88829014,-73.88471746
1558,40.70130145,40.70406266,-73.88471746,-73.88114479
1559,40.70130145,40.70406266,-73.88114479,-73.87757211
1560,40.70130145,40.70406266,-73.87757211,-73.87399943
1561,40.70130145,40.70406266,-73.87399943,-73.87042675
1562,40.70130145,40.70406266,-73.87042675,-73.86685407
1563,40.70130145,40.70406266,-73.86685407,-73.86328139
1564,40.70130145,40.70406266,-73.86328139,-73.85970871
1565,40.70130145,40.70406266,-73.85970871,-73.85613604
1566,40.70130145,40.70406266,-73.85613604,-73.85256336
1567,40.70130145,40.70406266,-73.85256336,-73.84899068
1568,40.70130145,40.70406266,-73.84899068,-73.845418
1569,40.70406266,40.70682386,-74.045488,-74.04191532
1570,40.70406266,40.70682386,-74.04191532,-74.03834264
1571,40.70406266,40.70682386,-74.03834264,-74.03476996
1572,40.70406266,40.70682386,-74.03476996,-74.03119729
1573,40.70406266,40.70682386,-74.03119729,-74.02762461
1574,40.70406266,40.70682386,-74.02762461,-74.02405193
1575,40.70406266,40.70682386,-74.02405193,-74.02047925
1576,40.70406266,40.70682386,-74.02047925,-74.01690657
1577,40.70406266,40.70682386,-74.01690657,-74.01333389
1578,40.70406266,40.70682386,-74.01333389,-74.00976121
1579,40.70406266,40.70682386,-74.00976121,-74.00618854
1580,40.70406266,40.70682386,-74.00618854,-74.00261586
1581,40.70406266,40.70682386,-74.00261586,-73.99904318
1582,40.70406266,40.70682386,-73.99904318,-73.9954705
1583,40.70406266,40.70682386,-73.9954705,-73.99189782
1584,40.70406266,40.70682386,-73.99189782,-73.98832514
1585,40.70406266,40.70682386,-73.98832514,-73.98475246
1586,40.70406266,40.70682386,-73.98475246,-73.98117979
1587,40.70406266,40.70682386,-73.98117979,-73.97760711
1588,40.70406266,40.70682386,-73.97760711,-73.97403443
1589,40.70406266,40.70682386,-73.97403443,-73.97046175
1590,40.70406266,40.70682386,-73.97046175,-73.96688907
1591,40.70406266,40.70682386,-73.96688907,-73.96331639
1592,40.70406266,40.70682386,-73.96331639,-73.95974371
1593,40.70406266,40.70682386,-73.95974371,-73.95617104
1594,40.70406266,40.70682386,-73.95617104,-73.95259836
1595,40.70406266,40.70682386,-73.95259836,-73.94902568
1596,40.70406266,40.70682386,-73.94902568,-73.945453
1597,40.70406266,40.70682386,-73.945453,-73.94188032
1598,40.70406266,40.70682386,-73.94188032,-73.93830764
1599,40.70406266,40.70682386,-73.93830764,-73.93473496
1600,40.70406266,40.70682386,-73.93473496,-73.93116229
1601,40.70406266,40.70682386,-73.93116229,-73.92758961
1602,40.70406266,40.70682386,-73.92758961,-73.92401693
1603,40.70406266,40.70682386,-73.92401693,-73.92044425
1604,40.70406266,40.70682386,-73.92044425,-73.91687157
1605,40.70406266,40.70682386,-73.91687157,-73.91329889
1606,40.70406266,40.70682386,-73.91329889,-73.90972621
1607,40.70406266,40.70682386,-73.90972621,-73.90615354
1608,40.70406266,40.70682386,-73.90615354,-73.90258086
1609,40.70406266,40.70682386,-73.90258086,-73.89900818
1610,40.70406266,40.70682386,-73.89900818,-73.8954355
1611,40.70406266,40.70682386,-73.8954355,-73.89186282
1612,40.70406266,40.70682386,-73.89186282,-73.88829014
1613,40.70406266,40.70682386,-73.88829014,-73.88471746
1614,40.70406266,40.70682386,-73.88471746,-73.88114479
1615,40.70406266,40.70682386,-73.88114479,-73.87757211
1616,40.70406266,40.70682386,-73.87757211,-73.87399943
1617,40.70406266,40.70682386,-73.87399943,-73.87042675
1618,40.70406266,40.70682386,-73.87042675,-73.86685407
1619,40.70406266,40.70682386,-73.86685407,-73.86328139
1620,40.70406266,40.70682386,-73.86328139,-73.85970871
1621,40.70406266,40.70682386,-73.85970871,-73.85613604
1622,40.70406266,40.70682386,-73.85613604,-73.85256336
1623,40.70406266,40.70682386,-73.85256336,-73.84899068
1624,40.70406266,40.70682386,-73.84899068,-73.845418
1625,40.70682386,40.70958506,-74.045488,-74.04191532
1626,40.70682386,40.70958506,-74.04191532,-74.03834264
1627,40.70682386,40.70958506,-74.03834264,-74.03476996
1628,40.70682386,40.70958506,-74.03476996,-74.03119729
1629,40.70682386,40.70958506,-74.03119729,-74.02762461
1630,40.70682386,40.70958506,-74.02762461,-74.02405193
1631,40.70682386,40.70958506,-74.02405193,-74.02047925
1632,40.70682386,40.70958506,-74.02047925,-74.01690657
1633,40.70682386,40.70958506,-74.01690657,-74.01333389
1634,40.70682386,40.70958506,-74.01333389,-74.00976121
1635,40.70682386,40.70958506,-74.00976121,-74.00618854
1636,40.70682386,40.70958506,-74.00618854,-74.00261586
1637,40.70682386,40.70958506,-74.00261586,-73.99904318
1638,40.70682386,40.70958506,-73.99904318,-73.9954705
1639,40.70682386,40.70958506,-73.9954705,-73.99189782
1640,40.70682386,40.70958506,-73.99189782,-73.98832514
1641,40.70682386,40.70958506,-73.98832514,-73.98475246
1642,40.70682386,40.70958506,-73.98475246,-73.98117979
1643,40.70682386,40.70958506,-73.98117979,-73.97760711
1644,40.70682386,40.70958506,-73.97760711,-73.97403443
1645,40.70682386,40.70958506,-73.97403443,-73.97046175
1646,40.70682386,40.70958506,-73.97046175,-73.96688907
1647,40.70682386,40.70958506,-73.96688907,-73.96331639
1648,40.70682386,40.70958506,-73.96331639,-73.95974371
1649,40.70682386,40.70958506,-73.95974371,-73.95617104
1650,40.70682386,40.70958506,-73.95617104,-73.95259836
1651,40.70682386,40.70958506,-73.95259836,-73.94902568
1652,40.70682386,40.70958506,-73.94902568,-73.945453
1653,40.70682386,40.70958506,-73.945453,-73.94188032
1654,40.70682386,40.70958506,-73.94188032,-73.93830764
1655,40.70682386,40.70958506,-73.93830764,-73.93473496
1656,40.70682386,40.70958506,-73.93473496,-73.93116229
1657,40.70682386,40.70958506,-73.93116229,-73.92758961
1658,40.70682386,40.70958506,-73.92758961,-73.92401693
1659,40.70682386,40.70958506,-73.92401693,-73.92044425
1660,40.70682386,40.70958506,-73.92044425,-73.91687157
1661,40.70682386,40.70958506,-73.91687157,-73.91329889
1662,40.70682386,40.70958506,-73.91329889,-73.90972621
1663,40.70682386,40.70958506,-73.90972621,-73.90615354
1664,40.70682386,40.70958506,-73.90615354,-73.90258086
1665,40.70682386,40.70958506,-73.90258086,-73.89900818
1666,40.70682386,40.70958506,-73.89900818,-73.8954355
1667,40.70682386,40.70958506,-73.8954355,-73.89186282
1668,40.70682386,40.70958506,-73.89186282,-73.88829014
1669,40.70682386,40.70958506,-73.88829014,-73.88471746
1670,40.70682386,40.70958506,-73.88471746,-73.88114479
1671,40.70682386,40.70958506,-73.88114479,-73.87757211
1672,40.70682386,40.70958506,-73.87757211,-73.87399943
1673,40.70682386,40.70958506,-73.87399943,-73.87042675
1674,40.70682386,40.70958506,-73.87042675,-73.86685407
1675,40.70682386,40.70958506,-73.86685407,-73.86328139
1676,40.70682386,40.70958506,-73.86328139,-73.85970871
1677,40.70682386,40.70958506,-73.85970871,-73.85613604
1678,40.70682386,40.70958506,-73.85613604,-73.85256336
1679,40.70682386,40.70958506,-73.85256336,-73.84899068
1680,40.70682386,40.70958506,-73.84899068,-73.845418
1681,40.70958506,40.71234626,-74.045488,-74.04191532
1682,40.70958506,40.71234626,-74.04191532,-74.03834264
1683,40.70958506,40.71234626,-74.03834264,-74.03476996
1684,40.70958506,40.71234626,-74.03476996,-74.03119729
1685,40.70958506,40.71234626,-74.03119729,-74.02762461
1686,40.70958506,40.71234626,-74.02762461,-74.02405193
1687,40.70958506,40.71234626,-74.02405193,-74.02047925
1688,40.70958506,40.71234626,-74.02047925,-74.01690657
1689,40.70958506,40.71234626,-74.01690657,-74.01333389
1690,40.70958506,40.71234626,-74.01333389,-74.00976121
1691,40.70958506,40.71234626,-74.00976121,-74.00618854
1692,40.70958506,40.71234626,-74.00618854,-74.00261586
1693,40.70958506,40.71234626,-74.00261586,-73.99904318
1694,40.70958506,40.71234626,-73.99904318,-73.9954705
1695,40.70958506,40.71234626,-73.9954705,-73.99189782
1696,40.70958506,40.71234626,-73.99189782,-73.98832514
1697,40.70958506,40.71234626,-73.98832514,-73.98475246
1698,40.70958506,40.71234626,-73.98475246,-73.98117979
1699,40.70958506,40.71234626,-73.98117979,-73.97760711
1700,40.70958506,40.71234626,-73.97760711,-73.97403443
1701,40.70958506,40.71234626,-73.97403443,-73.97046175
1702,40.70958506,40.71234626,-73.97046175,-73.96688907
1703,40.70958506,40.71234626,-73.96688907,-73.96331639
1704,40.70958506,40.71234626,-73.96331639,-73.95974371
1705,40.70958506,40.71234626,-73.95974371,-73.95617104
1706,40.70958506,40.71234626,-73.95617104,-73.95259836
1707,40.70958506,40.71234626,-73.95259836,-73.94902568
1708,40.70958506,40.71234626,-73.94902568,-73.945453
