"","Geography","Geography_name","total_population","population_density","male_percent","percent_inhouseholds","percent_marriedhouseholds","percent_cohabitingcouple","percent_solomale","percent_solofemale","percent_occupiedhousingunits","percent_owneroccupied","percent_renteroccupied","median_age","percent_under5","percent_5to9","percent_10to14","percent_15to19","percent_20to24","percent_25to29","percent_30to34","percent_35to39","percent_40to44","percent_45to49","percent_50to54","percent_55to59","percent_60to64","percent_65to69","percent_70to74","percent_75to79","percent_80to84","percent_over85","male_median_age","male_percent_under5","male_percent_5to9","male_percent_10to14","male_percent_15to19","male_percent_20to24","male_percent_25to29","male_percent_30to34","male_percent_35to39","male_percent_40to44","male_percent_45to49","male_percent_50to54","male_percent_55to59","male_percent_60to64","male_percent_65to69","male_percent_70to74","male_percent_75to79","male_percent_80to84","male_percent_over85","Female_median_age","female_percent_under5","female_percent_5to9","female_percent_10to14","female_percent_15to19","female_percent_20to24","female_percent_25to29","female_percent_30to34","female_percent_35to39","female_percent_40to44","female_percent_45to49","female_percent_50to54","female_percent_55to59","female_percent_60to64","female_percent_65to69","female_percent_70to74","female_percent_75to79","female_percent_80to84","female_percent_over85","median_household_income","percent_income_under10k","percent_income_10to15k","percent_income_15to25k","percent_income_25to35k","percent_income_35to50k","percent_income_50to75k","percent_income_75to100k","percent_income_100to150k","percent_income_150to200k","percent_income_over200k","percent_novehicles","percent_1vehicle_perperson","percent_lessthan1vehicle_perperson","under25y_percent_highschool","under25y_percent_somecollege","under25y_percent_bachelors","over25y_percent_highschool","over25y_percent_somecollege","over25y_percent_bachelors","over25y_percent_graduatedegree"
"1","1400000US13121000100","Census Tract 1; Fulton County; Georgia",1.95752406044141,-0.106637229490192,0.266363521701155,0.239721118856171,1.10020832750964,0.213945432047613,-0.482436416685594,-0.405877730821665,0.0233853950035334,0.649553301933569,-0.723999283761684,0.0839391222108932,0.819004142336382,0.995267450927408,0.124359003312088,-0.199902603079766,-0.355337789204869,-0.309794182703371,-0.38623293888853,0.224400828018631,1.0718479596453,0.858914976285198,0.796201643723121,-0.0123974037151869,-0.132563798326117,0.124269570021267,0.0155488151316907,-0.564639340172192,-0.728731467375659,-0.442850440841436,0.457697279851836,0.635686039659843,0.880113295631913,-0.0332894397126446,-0.263077387482472,-0.410913978979029,-0.574595462681028,-0.396470290191514,0.142496314764322,1.16037376795114,0.839043115546939,1.18103854874011,0.140779899574847,-0.0809455280366807,0.443878797952289,0.109088849740537,-0.477011635775566,-0.463886362735273,-0.521767522097772,-0.194521410875475,0.933002785899597,1.01150525556734,0.272668803440892,-0.137934085648886,-0.299692666716385,-0.0681932593936642,-0.368097817120922,0.287762508912699,0.825196195433738,0.80348822622359,0.360031774397755,-0.171319963100459,-0.165002507770871,-0.166037253645323,-0.0540593195142606,-0.595478231597219,-0.854988104970008,-0.387594742200878,1.2943900505004,-0.921165609796286,0.701260035190219,0.177205675224144,-0.550720707533587,-1.03207267872615,-1.14981736003409,-0.64009409551826,0.33633670742001,0.672885363013657,1.41134017725081,-0.854789173149346,0.269235670965804,-0.649417443759066,-0.824455973442292,-0.455195690847951,0.589929154670097,-1.03247214924099,-0.655173561184249,0.817424627050746,1.13027528420742
"2","1400000US13121000201","Census Tract 2.01; Fulton County; Georgia",-0.451729787981976,0.071820585223627,1.11985746804776,0.239721118856171,0.727812292331997,1.47235025168436,0.399486090733956,-0.0133084012782692,0.745603551971416,0.727012967479966,-0.618328020251352,0.220443399642378,0.333559870317167,-0.833928063243701,-0.460143778410492,-0.609257946766703,-0.456939617759768,0.345754489998021,0.360550395174564,0.494845361617208,0.952449728115266,0.770210872809402,1.1453141772151,0.205100736740321,0.030751905746889,0.486125853846302,0.159194202040566,-0.383394277608232,-0.944159227079843,-0.75429517824446,0.881554357533896,-0.207925174629255,-0.864978346523468,-0.488414347356227,-0.858643624253719,-0.569590803009205,0.131494253741659,0.186122220737005,0.38366345658939,1.08682668420016,0.936933764344939,1.75795229738562,0.749581079638934,0.49086759655509,0.809676199989767,0.0894609234515424,-0.220191881563691,-0.735123014934531,-0.694235154509974,-0.338248830457724,1.01076172991413,-0.753265807507922,-0.440540183836833,-0.366980293874873,-0.332949245913846,0.564471883265719,0.555472043855998,0.572459917185379,0.649842046952514,0.53253837244653,0.348634827241581,-0.505793177489359,-0.479673679955518,0.124373702451535,0.259335468656909,-0.485995656976745,-1.03340670006612,-0.774516412090986,0.669862217989548,-0.742801250622739,-0.819682517651899,-0.895284047798249,-0.933540433640731,-0.923137530477902,0.774809857545982,-0.626635795897353,1.61822669766725,-0.0146470274033736,0.995489842995884,-0.854789173149346,0.912422181552368,-1.48563579637328,0.484096233861075,-0.374521841170757,0.433775670206312,-0.932851329899377,-0.913941148345073,0.535355096743278,1.34049247259077
"3","1400000US13121000202","Census Tract 2.02; Fulton County; Georgia",0.0131706301734938,0.0501649192859867,0.84221072419307,0.154663110253688,1.14569307016862,-0.00788531912148631,-0.446439937297546,-0.620393191367832,0.506363171977803,0.939997066573352,-0.921619851478452,0.25456946900025,1.07780935512899,0.765469306678374,0.319267429200601,-0.392839674823852,-0.587309635640462,-0.231081871586796,-0.499843661153136,0.188368984110596,1.4055733666383,1.11263068709285,0.930160824511019,0.225397596037024,0.0525371126607536,0.497483849012975,-0.0348191514128487,-0.537422890516723,-0.761436996784552,-0.67020577938725,0.493018702992008,0.867461835634342,0.372478902526281,0.536454805481797,-0.528503549942131,-0.648534702512399,-0.288328942178341,-0.503307163272323,-0.17357394219587,1.39741310446193,1.48026382816983,0.852653789405285,0.391992588856231,0.159755617963284,0.615229091381715,-0.0236301712674339,-0.68451182706591,-0.671537932096639,-0.496200583680924,0.0450242884282745,1.18563010244234,1.15860575306848,-0.0224658960103133,-0.263551796868654,-0.517792135926004,-0.170054192973161,-0.484267068727579,0.606656980243855,1.18579609646839,0.658771822906313,0.909108154175272,-0.00779418312033473,-0.0576779819655935,0.35632743997375,-0.0161422706012646,-0.348593578921777,-0.763097995504442,-0.751127906952891,1.91266043148693,-0.386072532275645,-0.277976950886213,-0.992783113527557,-1.11786104250713,-1.44057948465708,-0.907725886124651,-0.895801788315503,1.25881828918672,0.0140001555306693,2.27712693873239,-0.816100540502272,-0.0939544751300605,0.973010768242053,-1.14948345719184,-0.556038002944444,1.66813178549147,-0.932851329899377,-1.72857984866618,0.0881716950363158,2.55508067213904
"4","1400000US13121000400","Census Tract 4; Fulton County; Georgia",-1.18075947025763,-0.319586497868765,1.24501631174813,0.203058207942099,0.981554024506878,0.244777669435149,1.39675950950853,1.15738940800262,-0.332128967800249,0.458994459128029,-0.604652577070293,2.02912507560956,-1.34513274369489,-1.22022279096427,-1.31113049517078,-0.751601339071806,-0.209538742724094,-0.0765875289450867,-0.318372238944552,-0.0486126703313096,-1.19482099180618,-0.608041219563047,0.717000272206207,1.83373773766997,1.92858177388924,1.45182091182901,1.95160603244125,2.17627694288921,1.58550552219677,-0.0392395680202969,2.02950060958947,-1.4597259476271,-0.751696803827795,-1.39323546145145,-0.926741668464654,-0.316958200439071,-0.0873368003359524,-0.215639887464768,0.0832767908309761,-0.861251774863703,-0.297826130801975,0.423393880046797,1.67115875744283,2.4399220818365,0.858635752745108,2.23722886194854,1.93706121816116,1.93519227807036,0.484739396893397,1.97735959614519,-1.06733258478543,-1.81460341573696,-1.15280898764669,-0.582804192915505,-0.0891852877236241,-0.0621635261237612,-0.445575263046444,-0.22876206528104,-1.3448594861221,-0.87964782659719,0.954643196453508,1.75190474983487,1.17492920143443,1.99464073287396,1.61051204573567,2.37404564700415,1.32719283617557,-0.302380958767982,0.85848273629259,-0.462514400492879,-0.819682517651899,-0.21279058769309,-0.805933858271683,-0.473780043953876,-0.726157280692568,0.50386137225888,-0.286637867279584,1.57527162543601,0.81142494094862,0.0394679722394274,1.31420356257043,-0.351474228572047,-0.680937344254181,1.71493086546858,-0.465965835513593,-1.05546156908906,-0.770181377700171,-0.262695281687608,2.47722245421928
"5","1400000US13121000501","Census Tract 5.01; Fulton County; Georgia",0.807204087731066,0.604495076507613,1.6881379155316,0.239721118856171,-0.551807481487141,1.79267775340982,2.74344445301568,1.13258959936311,-1.70118125713344,-0.736396217680587,0.37384253420757,-0.956905993204182,-1.73667400767607,-1.62239159827873,-1.82617325475552,-0.861418219659066,0.994368585459502,2.31879295181355,1.70284250223249,0.624661241060825,0.271033917737375,-0.544249442611914,-0.515714953521772,-1.12303281991303,-1.212520129041,-1.23642143925365,-1.31355466684946,-1.22022212507068,-1.19736979291503,-0.689938483910888,-0.743231106913999,-1.64473589146381,-1.64155875359564,-1.85162525380701,-0.999784329577274,0.82090594558089,2.40643554562941,1.69766267774855,0.876010656164908,0.526718621532604,-0.302235176158494,-0.20996510606886,-1.2318400685545,-1.1949754100266,-1.10415055617212,-1.17665043850814,-1.2017195718947,-1.11661876976168,-0.704474673343925,-1.12076478151664,-1.7129944688999,-1.45141422508609,-1.69804543816981,-0.728759259334257,1.20114746149959,2.18549092743508,1.61507320650228,0.168980280485475,-0.0787952050193483,-0.77388315013467,-0.859791252658597,-0.81336389134199,-1.10500516104918,-1.21080930084989,-1.36379749389135,-1.14135916006625,-1.18020385291826,-0.65765760959772,0.196880037412391,-0.118525993515325,-0.632169052233008,-0.700285916339632,0.257454269803717,0.819824841494079,-0.750366428083513,0.100112383631654,0.000888859504844536,0.171559661667906,0.368305732316318,-0.386544655740675,0.558923147975533,-0.784051671157847,-0.967974602630403,0.690372974568212,0.73121087870876,-0.664641431671955,-0.837269270667792,1.2026903269829,0.593053580561067
"6","1400000US13121000502","Census Tract 5.02; Fulton County; Georgia",-1.10341320599814,-0.419411228301263,0.452239249426133,0.226632235078464,1.17080626046518,-0.661429566475903,-0.382248403980561,-0.298781042099488,-0.920983257054172,0.744189419860028,-1.08243380596687,1.46604493120468,-0.623956271764679,0.217171046405866,0.500198885288709,0.268372272085219,-0.506594592149331,-0.834689808844074,-1.11936717714443,-1.50625204857399,0.401782872813776,0.104297815075542,1.78017834293,2.13763168467549,0.956636203850594,0.478218773822548,1.62267608728871,1.27222506842507,-0.00942356886992947,-0.206753577114723,1.85289349388862,-0.0115230842025259,-0.146506680344925,0.478762457082242,-0.184401322944038,-0.467976007523762,-0.81878841553926,-1.18271603931388,-1.52755665719338,0.0479617376267481,0.285830831225409,1.57937086378605,2.24703035349653,1.06830834540435,0.917644612256736,1.71997343719657,1.11485881509116,0.568983255208516,0.224481553037306,1.05111622550402,-1.38895878497289,0.613608873875851,0.463951928555416,0.674076728070141,-0.531810473160839,-0.833284189447631,-1.01782600781352,-1.33861924222908,0.696839372489079,-0.0666096061403397,1.8000359499702,1.73165702387957,0.770335394380058,0.0316687506820051,1.47641352050748,1.36786096440542,-0.388316077003519,-0.41171657959148,0.579994108725599,-0.309630664058411,-0.548829734269056,-0.157076835847771,-0.891004908517715,-0.0108056638988183,-1.56137286568015,0.261611979082545,1.28277884975209,-0.458678362881039,1.09774812191103,-0.527347861618726,0.395753208436325,-0.799009064516811,-0.862446198815616,0.399947115730311,-0.399042913600542,-0.771925390962923,-0.0417985397660016,-0.200777579912798,1.40277904692658
"7","1400000US13121000601","Census Tract 6.01; Fulton County; Georgia",0.775936448987866,0.905383929298454,1.73139857058609,-1.98214697938751,-1.31630511287392,0.422235381271735,0.966196700816195,0.214146046109784,-1.55446166088471,-1.45881114807454,1.22515365025991,-2.03187717797713,-1.74020081127905,-1.86247366092096,-1.8945151688911,1.68617910623041,3.69297679059316,1.65334399526549,0.391042373217628,-0.921729012618391,-2.75360670396531,-2.28902242963393,-2.37609439643062,-2.2844967929005,-2.18042567076085,-2.10353887981309,-1.60279917389843,-1.46394813228004,-1.19675162602891,-0.763695106296929,-1.97948091682,-1.69734863537039,-1.89289238865771,-2.02404899110671,1.89580769502379,4.08673910340639,1.89567963909045,0.333707402213634,-0.939769737619034,-2.64986721710904,-2.38007365517098,-2.719317755473,-2.19227533713539,-2.00770554900665,-1.9684069040431,-1.59242297783349,-1.40097257804102,-1.16536601553713,-0.822135567307943,-1.99909901229705,-1.63623259313294,-1.63887450330453,-1.60427441514029,1.48919145600075,3.26350408321228,1.34916306989171,0.439967692938409,-0.787935733175292,-2.35586994825485,-1.99048420940934,-1.74395228129166,-2.06258387813671,-2.17575776172911,-1.98880643065768,-1.49768557818641,-1.42450237109129,-1.13604607499877,-0.707880084061802,-0.419724537366301,0.454788018113933,0.0762151504605816,-0.268504339538409,-1.11786104250713,1.50066951804563,-0.447752085696708,0.153945582115284,0.120691662331689,0.415060716607271,-0.43612606181617,0.0560714476291431,-0.12104681919971,-0.617431372624743,-0.714706433474913,1.48501039388858,-0.265197069774441,-1.17807180827873,-0.530581759958668,0.349601991418847,1.58185294814203
"8","1400000US13121000602","Census Tract 6.02; Fulton County; Georgia",-0.00986868258465337,2.3496297594393,1.11740972779283,0.239721118856171,-0.829237020427258,1.30090522108907,2.37665353933336,1.87058631755497,0.214089527465585,-0.968334008281743,1.14575856145664,-1.51998613760906,-1.67531841333001,-1.94755266260085,-2.05749729515635,-0.766786757527384,2.80190611114441,2.80754263558026,1.14481171494377,-0.0041144443943882,-1.53904332356854,-1.7148105116952,-1.60969620312769,-2.15889393668182,-2.08960247789301,-1.56829582160287,-1.55572233185544,-1.30192135036638,-0.996786824187079,-0.726933805420788,-1.52030241599777,-1.82557258587434,-1.89176632726749,-1.94730808133606,-0.876773160549585,3.0437184705362,3.28816711075037,0.964471384258142,0.064500047780057,-1.57151365694223,-2.3154480891041,-1.85234937259472,-1.98740544724718,-1.76299148026138,-1.78865433485884,-1.45507361368366,-1.24089134179986,-0.679593200975202,-0.715101964584258,-1.4720984738288,-1.30849409504916,-1.85790677700403,-2.10071446334803,-0.664366661407264,2.54920761340537,2.25107076571461,1.31489587481106,-0.102760433322212,-1.21650362994395,-0.951615540222296,-1.20221156302919,-2.06254766088421,-2.25806154477173,-1.13145106210156,-1.55591666100158,-1.26999702159877,-1.17028626480297,-0.717215527776079,-0.738213870411281,1.27016794576443,0.201224127406509,0.469702872412069,-0.238793523298136,0.288765993783866,0.593241252113899,-0.909260087936411,-0.38248010954106,-0.0719413932714594,-0.620190963863434,0.540107826367891,1.0972434585447,0.112131487693789,-0.942647785714854,-0.193005679397069,1.47479889996488,-0.848556790456473,-0.808517316538811,1.14765236984973,0.725412551024661
"9","1400000US13121000700","Census Tract 7; Fulton County; Georgia",0.164571828298461,0.00692326468306708,7.37301806374184,-6.1949798287243,-1.40837599610674,-0.989299321325942,-1.09997233639846,-1.49149819088738,0.4707775172368,0.537309122329183,-0.478407595094924,-0.615645299625469,-1.37490967177732,-1.87739142603718,-1.61005667729685,-0.105931613734145,0.696961191181494,1.19667399127135,1.13290003576815,2.51856504457631,0.993808439676749,0.283376429514537,-0.00719419884246656,-0.454819052735307,-1.14652428345773,-1.83062397913949,-1.62425241571582,-1.29571025150383,-1.18196775593456,-0.750965740075977,-0.495981144932797,-1.52636596256197,-1.89999679616295,-1.69861575635465,-0.0803162754389018,0.857456716994285,1.32667417577321,1.00849153021208,2.08375400554736,1.22512922014172,0.182527677867311,-0.00345110829674727,-0.270217782154849,-1.27266986782322,-1.653487758418,-1.64549714408786,-1.21639176628797,-1.09114744605308,-0.789194923773073,-0.673612809482974,-0.244227591349171,-1.1748325097274,-1.05607182410831,-0.334395243834302,0.287442005730724,0.86048065656099,1.36210208831205,3.35172988586864,-0.37476018015901,0.590399719139962,-0.335117908867707,-1.33884541167132,-0.26174435422132,-1.81462025171047,-1.13975136333,-1.22346893627578,-1.22320808387015,-0.588202170492598,-0.432111301475876,-0.475254711862418,-0.527994904778068,-0.129219959925111,1.54769853186854,-0.40569557629872,-0.435647512001236,-0.317094904616479,0.396238108833433,0.415060716607271,-0.0611790391272986,-0.64402455638313,-1.38067930220883,-1.88991869963702,0.315250787757415,-1.04411479349147,-0.454812015194751,0.967607377540645,0.312808894491423,-1.35657467970925,-1.15097050084157
"10","1400000US13121001001","Census Tract 10.01; Fulton County; Georgia",1.31242330321329,1.36323558134765,2.0066614900572,-1.21126788212169,-0.991251877783752,0.766230225182627,1.41951748045058,0.212637087023646,-0.666840998851907,-1.02763418737236,0.97731327026512,-1.91243593522458,-1.54757185611613,-2.09126596542922,-1.96605460814988,1.08317411046725,3.60484304128058,1.44642628669198,0.440896309406216,-0.795502776674708,-2.14939482210001,-1.92359456060016,-1.8001021450513,-1.77054988011247,-1.88804152610357,-1.93068252828401,-1.55904144043762,-1.27711940087153,-1.22614944111495,-0.79767026436009,-1.76755237797898,-1.4304795109702,-2.07001307499837,-1.85127002111434,1.11517200285347,3.54216162319465,1.59201299411669,0.421050269325718,-0.703323686296034,-1.74974260612989,-1.75784211815208,-1.75077468797464,-1.44606248868607,-1.86656724520539,-1.72484860488696,-1.45509746989676,-1.12742376540291,-1.13105244623604,-0.755244335374032,-1.98312929901014,-1.59773126410747,-1.90793032811085,-2.0390717791598,1.0703594375298,3.70960699745038,1.25457293192497,0.432916094577816,-0.840399858720249,-2.24613099426192,-1.96187052707924,-1.7108848630487,-1.96645237285317,-1.71573085431981,-1.92149164514488,-1.56228796851504,-1.33974433597967,-1.22320808387015,-0.812477938816657,0.0677373433251522,-0.144006616254403,-0.152967973940285,-0.602786850610324,-0.564899215907926,-0.814202382229653,0.411672646681817,0.23469537984073,0.540001472225647,1.13124028995834,-0.102082350693357,-0.304406819112238,-0.128663870312176,-1.37079733359941,-0.794908020374151,1.30349423211489,0.00249461787776245,-1.17040866832938,-1.23021264376386,0.521595607459987,2.18136122612419
